"","playerId","player","team","conference","category","statType","stat"
"62","189191","Eric Maust","Notre Dame","FBS Independents","punting","In 20","0"
"63","237399","Robert Hughes","Notre Dame","FBS Independents","rushing","TD","5"
"64","483384","Bobby Burger","Notre Dame","FBS Independents","receiving","LONG","9"
"65","483398","Nick Tausch","Notre Dame","FBS Independents","kicking","PTS","69"
"66","237421","Golden Tate","Notre Dame","FBS Independents","rushing","YPC","7.4"
"67","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","ATT","425"
"68","379067","Michael Floyd","Notre Dame","FBS Independents","rushing","YDS","8"
"69","483393","Theo Riddick","Notre Dame","FBS Independents","rushing","TD","0"
"70","385331","John Goodman","Notre Dame","FBS Independents","puntReturns","NO","7"
"71","174061","Paul Duncan","Notre Dame","FBS Independents","receiving","TD","0"
"72","237421","Golden Tate","Notre Dame","FBS Independents","kickReturns","NO","3"
"73","237426","Ian Williams","Notre Dame","FBS Independents","interceptions","YDS","0"
"74","385331","John Goodman","Notre Dame","FBS Independents","rushing","CAR","2"
"75","174093","Kyle McCarthy","Notre Dame","FBS Independents","interceptions","INT","5"
"76","483401","Ben Turk","Notre Dame","FBS Independents","punting","YPP","38.2"
"77","237416","Brian Smith","Notre Dame","FBS Independents","interceptions","INT","2"
"78","237411","Mike Ragone","Notre Dame","FBS Independents","receiving","YPR","10.0"
"79","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","TD","3"
"80","476000","David Ruffer","Notre Dame","FBS Independents","kicking","FGA","5"
"81","189206","Darrin Walls","Notre Dame","FBS Independents","interceptions","YDS","2"
"82","189191","Eric Maust","Notre Dame","FBS Independents","passing","COMPLETIONS","1"
"83","385438","Kyle Rudolph","Notre Dame","FBS Independents","receiving","LONG","52"
"84","483393","Theo Riddick","Notre Dame","FBS Independents","kickReturns","YDS","849"
"85","385332","Jonas Gray","Notre Dame","FBS Independents","receiving","YDS","54"
"86","385324","Dayne Crist","Notre Dame","FBS Independents","rushing","TD","0"
"87","189187","Barry Gallup Jr.","Notre Dame","FBS Independents","kickReturns","YDS","163"
"88","189187","Barry Gallup Jr.","Notre Dame","FBS Independents","kickReturns","TD","0"
"89","483393","Theo Riddick","Notre Dame","FBS Independents","rushing","LONG","24"
"90","189191","Eric Maust","Notre Dame","FBS Independents","passing","PCT","1.000"
"91","389142","Armando Allen Jr.","Notre Dame","FBS Independents","passing","TD","1"
"92","174061","Paul Duncan","Notre Dame","FBS Independents","receiving","YPR","5.0"
"93","385331","John Goodman","Notre Dame","FBS Independents","rushing","LONG","13"
"94","189195","Robby Parris","Notre Dame","FBS Independents","receiving","REC","25"
"95","237402","Duval Kamara","Notre Dame","FBS Independents","rushing","CAR","1"
"96","480216","Shaq Evans","Notre Dame","FBS Independents","receiving","YPR","8.7"
"97","385324","Dayne Crist","Notre Dame","FBS Independents","rushing","CAR","5"
"98","237421","Golden Tate","Notre Dame","FBS Independents","rushing","TD","2"
"99","389142","Armando Allen Jr.","Notre Dame","FBS Independents","passing","INT","0"
"100","237421","Golden Tate","Notre Dame","FBS Independents","kickReturns","LONG","24"
"101","385324","Dayne Crist","Notre Dame","FBS Independents","rushing","LONG","16"
"102","385438","Kyle Rudolph","Notre Dame","FBS Independents","receiving","REC","33"
"103","231811","Gary Gray","Notre Dame","FBS Independents","interceptions","AVG","30.0"
"104","385331","John Goodman","Notre Dame","FBS Independents","receiving","REC","6"
"105","385332","Jonas Gray","Notre Dame","FBS Independents","receiving","LONG","23"
"106","174061","Paul Duncan","Notre Dame","FBS Independents","receiving","LONG","5"
"107","189195","Robby Parris","Notre Dame","FBS Independents","receiving","TD","1"
"108","389142","Armando Allen Jr.","Notre Dame","FBS Independents","passing","YPA","5.0"
"109","476000","David Ruffer","Notre Dame","FBS Independents","kicking","FGM","5"
"110","174093","Kyle McCarthy","Notre Dame","FBS Independents","interceptions","YDS","90"
"111","483393","Theo Riddick","Notre Dame","FBS Independents","rushing","YPC","5.5"
"112","237411","Mike Ragone","Notre Dame","FBS Independents","receiving","REC","6"
"113","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","COMPLETIONS","289"
"114","189191","Eric Maust","Notre Dame","FBS Independents","punting","NO","19"
"115","237416","Brian Smith","Notre Dame","FBS Independents","interceptions","AVG","5.0"
"116","189187","Barry Gallup Jr.","Notre Dame","FBS Independents","kickReturns","AVG","18.1"
"117","237399","Robert Hughes","Notre Dame","FBS Independents","receiving","LONG","30"
"118","385332","Jonas Gray","Notre Dame","FBS Independents","receiving","TD","0"
"119","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","YDS","-95"
"120","385331","John Goodman","Notre Dame","FBS Independents","puntReturns","AVG","8.0"
"121","237421","Golden Tate","Notre Dame","FBS Independents","puntReturns","AVG","5.3"
"122","389142","Armando Allen Jr.","Notre Dame","FBS Independents","passing","COMPLETIONS","1"
"123","237421","Golden Tate","Notre Dame","FBS Independents","puntReturns","YDS","171"
"124","237421","Golden Tate","Notre Dame","FBS Independents","receiving","YPR","16.1"
"125","379067","Michael Floyd","Notre Dame","FBS Independents","receiving","REC","44"
"126","231811","Gary Gray","Notre Dame","FBS Independents","interceptions","TD","0"
"127","385331","John Goodman","Notre Dame","FBS Independents","rushing","YDS","14"
"128","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","LONG","18"
"129","237421","Golden Tate","Notre Dame","FBS Independents","rushing","CAR","25"
"130","237421","Golden Tate","Notre Dame","FBS Independents","receiving","REC","93"
"131","184792","James Aldridge","Notre Dame","FBS Independents","rushing","CAR","6"
"132","385331","John Goodman","Notre Dame","FBS Independents","puntReturns","TD","0"
"133","189191","Eric Maust","Notre Dame","FBS Independents","passing","TD","0"
"134","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","PCT","0.680"
"135","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","CAR","59"
"136","189195","Robby Parris","Notre Dame","FBS Independents","receiving","YPR","9.1"
"137","189195","Robby Parris","Notre Dame","FBS Independents","receiving","LONG","26"
"138","483398","Nick Tausch","Notre Dame","FBS Independents","kicking","XPM","27"
"139","174061","Paul Duncan","Notre Dame","FBS Independents","receiving","YDS","5"
"140","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","TD","1"
"141","385320","Robert Blanton","Notre Dame","FBS Independents","interceptions","AVG","0.0"
"142","385332","Jonas Gray","Notre Dame","FBS Independents","rushing","YDS","119"
"143","379067","Michael Floyd","Notre Dame","FBS Independents","rushing","LONG","8"
"144","174093","Kyle McCarthy","Notre Dame","FBS Independents","interceptions","AVG","18.0"
"145","483400","Robby Toma","Notre Dame","FBS Independents","kickReturns","NO","1"
"146","483384","Bobby Burger","Notre Dame","FBS Independents","receiving","TD","0"
"147","385324","Dayne Crist","Notre Dame","FBS Independents","passing","YPA","6.5"
"148","184792","James Aldridge","Notre Dame","FBS Independents","rushing","YDS","17"
"149","476000","David Ruffer","Notre Dame","FBS Independents","kicking","XPM","9"
"150","483393","Theo Riddick","Notre Dame","FBS Independents","rushing","CAR","29"
"151","483401","Ben Turk","Notre Dame","FBS Independents","punting","LONG","53"
"152","483400","Robby Toma","Notre Dame","FBS Independents","kickReturns","LONG","11"
"153","174087","Ray Herring","Notre Dame","FBS Independents","puntReturns","NO","1"
"154","174093","Kyle McCarthy","Notre Dame","FBS Independents","interceptions","TD","0"
"155","483398","Nick Tausch","Notre Dame","FBS Independents","kicking","LONG","46"
"156","237402","Duval Kamara","Notre Dame","FBS Independents","rushing","YPC","10.0"
"157","385324","Dayne Crist","Notre Dame","FBS Independents","passing","PCT","0.500"
"158","385324","Dayne Crist","Notre Dame","FBS Independents","passing","INT","1"
"159","174061","Paul Duncan","Notre Dame","FBS Independents","receiving","REC","1"
"160","174087","Ray Herring","Notre Dame","FBS Independents","puntReturns","AVG","5.0"
"161","237399","Robert Hughes","Notre Dame","FBS Independents","rushing","YDS","416"
"162","385331","John Goodman","Notre Dame","FBS Independents","rushing","YPC","7.0"
"163","483398","Nick Tausch","Notre Dame","FBS Independents","kicking","FGA","17"
"164","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","LONG","26"
"165","385324","Dayne Crist","Notre Dame","FBS Independents","passing","ATT","20"
"166","385438","Kyle Rudolph","Notre Dame","FBS Independents","receiving","TD","3"
"167","237421","Golden Tate","Notre Dame","FBS Independents","receiving","TD","15"
"168","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","REC","23"
"169","385443","Deion Walker","Notre Dame","FBS Independents","receiving","LONG","15"
"170","483400","Robby Toma","Notre Dame","FBS Independents","receiving","YDS","21"
"171","189191","Eric Maust","Notre Dame","FBS Independents","punting","YPP","35.8"
"172","476000","David Ruffer","Notre Dame","FBS Independents","kicking","PCT","1.000"
"173","483400","Robby Toma","Notre Dame","FBS Independents","receiving","REC","3"
"174","237411","Mike Ragone","Notre Dame","FBS Independents","receiving","YDS","60"
"175","483393","Theo Riddick","Notre Dame","FBS Independents","receiving","REC","6"
"176","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","YDS","697"
"177","385332","Jonas Gray","Notre Dame","FBS Independents","receiving","REC","4"
"178","389142","Armando Allen Jr.","Notre Dame","FBS Independents","receiving","TD","0"
"179","483393","Theo Riddick","Notre Dame","FBS Independents","receiving","YDS","43"
"180","379067","Michael Floyd","Notre Dame","FBS Independents","rushing","YPC","8.0"
"181","189206","Darrin Walls","Notre Dame","FBS Independents","interceptions","TD","0"
"182","385332","Jonas Gray","Notre Dame","FBS Independents","rushing","LONG","19"
"183","385324","Dayne Crist","Notre Dame","FBS Independents","rushing","YPC","3.2"
"184","237421","Golden Tate","Notre Dame","FBS Independents","kickReturns","AVG","20.7"
"185","184792","James Aldridge","Notre Dame","FBS Independents","rushing","TD","0"
"186","174087","Ray Herring","Notre Dame","FBS Independents","puntReturns","LONG","5"
"187","174087","Ray Herring","Notre Dame","FBS Independents","puntReturns","TD","0"
"188","483398","Nick Tausch","Notre Dame","FBS Independents","kicking","FGM","14"
"189","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","YPC","-1.6"
"190","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","YPA","8.8"
"191","237426","Ian Williams","Notre Dame","FBS Independents","interceptions","AVG","0.0"
"192","189187","Barry Gallup Jr.","Notre Dame","FBS Independents","kickReturns","LONG","52"
"193","379067","Michael Floyd","Notre Dame","FBS Independents","receiving","YPR","18.1"
"194","189191","Eric Maust","Notre Dame","FBS Independents","rushing","TD","0"
"195","385332","Jonas Gray","Notre Dame","FBS Independents","receiving","YPR","13.5"
"196","189191","Eric Maust","Notre Dame","FBS Independents","rushing","YPC","4.0"
"197","237399","Robert Hughes","Notre Dame","FBS Independents","rushing","YPC","4.7"
"198","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","CAR","142"
"199","385332","Jonas Gray","Notre Dame","FBS Independents","rushing","TD","0"
"200","237402","Duval Kamara","Notre Dame","FBS Independents","rushing","LONG","10"
"201","385331","John Goodman","Notre Dame","FBS Independents","puntReturns","YDS","56"
"202","237421","Golden Tate","Notre Dame","FBS Independents","puntReturns","NO","32"
"203","476000","David Ruffer","Notre Dame","FBS Independents","kicking","PTS","24"
"204","237426","Ian Williams","Notre Dame","FBS Independents","interceptions","INT","1"
"205","231811","Gary Gray","Notre Dame","FBS Independents","interceptions","YDS","30"
"206","189191","Eric Maust","Notre Dame","FBS Independents","punting","LONG","49"
"207","385324","Dayne Crist","Notre Dame","FBS Independents","passing","TD","1"
"208","174087","Ray Herring","Notre Dame","FBS Independents","puntReturns","YDS","5"
"209","184792","James Aldridge","Notre Dame","FBS Independents","rushing","YPC","2.8"
"210","237411","Mike Ragone","Notre Dame","FBS Independents","receiving","LONG","30"
"211","184792","James Aldridge","Notre Dame","FBS Independents","rushing","LONG","9"
"212","189191","Eric Maust","Notre Dame","FBS Independents","passing","YPA","25.0"
"213","379067","Michael Floyd","Notre Dame","FBS Independents","receiving","YDS","795"
"214","385324","Dayne Crist","Notre Dame","FBS Independents","rushing","YDS","16"
"215","237402","Duval Kamara","Notre Dame","FBS Independents","rushing","YDS","10"
"216","237416","Brian Smith","Notre Dame","FBS Independents","interceptions","YDS","10"
"217","389142","Armando Allen Jr.","Notre Dame","FBS Independents","passing","ATT","1"
"218","385332","Jonas Gray","Notre Dame","FBS Independents","rushing","YPC","3.5"
"219","476000","David Ruffer","Notre Dame","FBS Independents","kicking","LONG","42"
"220","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","YDS","3722"
"221","480216","Shaq Evans","Notre Dame","FBS Independents","receiving","YDS","61"
"222","385331","John Goodman","Notre Dame","FBS Independents","receiving","LONG","64"
"223","385443","Deion Walker","Notre Dame","FBS Independents","receiving","YPR","15.0"
"224","483400","Robby Toma","Notre Dame","FBS Independents","receiving","TD","0"
"225","385331","John Goodman","Notre Dame","FBS Independents","receiving","YDS","104"
"226","483393","Theo Riddick","Notre Dame","FBS Independents","kickReturns","AVG","22.9"
"227","483384","Bobby Burger","Notre Dame","FBS Independents","receiving","YPR","5.0"
"228","385331","John Goodman","Notre Dame","FBS Independents","receiving","YPR","17.3"
"229","237421","Golden Tate","Notre Dame","FBS Independents","puntReturns","LONG","87"
"230","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","YPR","9.5"
"231","483400","Robby Toma","Notre Dame","FBS Independents","receiving","LONG","8"
"232","483393","Theo Riddick","Notre Dame","FBS Independents","receiving","LONG","16"
"233","483393","Theo Riddick","Notre Dame","FBS Independents","kickReturns","LONG","38"
"234","237421","Golden Tate","Notre Dame","FBS Independents","receiving","LONG","78"
"235","389142","Armando Allen Jr.","Notre Dame","FBS Independents","receiving","YDS","216"
"236","237421","Golden Tate","Notre Dame","FBS Independents","rushing","YDS","186"
"237","385320","Robert Blanton","Notre Dame","FBS Independents","interceptions","YDS","0"
"238","483401","Ben Turk","Notre Dame","FBS Independents","punting","TB","0"
"239","189191","Eric Maust","Notre Dame","FBS Independents","rushing","CAR","1"
"240","237399","Robert Hughes","Notre Dame","FBS Independents","rushing","CAR","88"
"241","237411","Mike Ragone","Notre Dame","FBS Independents","receiving","TD","0"
"242","483400","Robby Toma","Notre Dame","FBS Independents","kickReturns","TD","0"
"243","189206","Darrin Walls","Notre Dame","FBS Independents","interceptions","AVG","2.0"
"244","189191","Eric Maust","Notre Dame","FBS Independents","passing","YDS","25"
"245","237421","Golden Tate","Notre Dame","FBS Independents","puntReturns","TD","1"
"246","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","TD","3"
"247","237426","Ian Williams","Notre Dame","FBS Independents","interceptions","TD","0"
"248","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","YDS","218"
"249","389142","Armando Allen Jr.","Notre Dame","FBS Independents","receiving","REC","28"
"250","483393","Theo Riddick","Notre Dame","FBS Independents","receiving","YPR","7.2"
"251","237399","Robert Hughes","Notre Dame","FBS Independents","receiving","YPR","10.2"
"252","237402","Duval Kamara","Notre Dame","FBS Independents","rushing","TD","0"
"253","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","LONG","11"
