"","playerId","player","team","conference","category","statType","stat"
"42","174099","Evan Sharpley","Notre Dame","FBS Independents","passing","ATT","140"
"43","150339","Tom Zbikowski","Notre Dame","FBS Independents","puntReturns","TD","0"
"44","480055","Geoff Price","Notre Dame","FBS Independents","punting","LONG","57"
"45","174097","Asaph Schwapp","Notre Dame","FBS Independents","receiving","TD","0"
"46","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","TD","7"
"47","174097","Asaph Schwapp","Notre Dame","FBS Independents","receiving","YPR","9.0"
"48","161734","Terrail Lambert","Notre Dame","FBS Independents","interceptions","YDS","1"
"49","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","YDS","357"
"50","237399","Robert Hughes","Notre Dame","FBS Independents","receiving","REC","3"
"51","237425","Brandon Walker","Notre Dame","FBS Independents","kicking","LONG","48"
"52","184791","George West","Notre Dame","FBS Independents","receiving","YPR","8.2"
"53","189190","Demetrius Jones","Notre Dame","FBS Independents","passing","PCT","0.333"
"54","479732","Maurice Crum Jr.","Notre Dame","FBS Independents","interceptions","INT","2"
"55","150339","Tom Zbikowski","Notre Dame","FBS Independents","interceptions","AVG","20.5"
"56","189203","Luke Schmidt","Notre Dame","FBS Independents","receiving","REC","3"
"57","174089","D.J. Hord","Notre Dame","FBS Independents","receiving","LONG","5"
"58","174099","Evan Sharpley","Notre Dame","FBS Independents","passing","INT","3"
"59","189203","Luke Schmidt","Notre Dame","FBS Independents","rushing","TD","0"
"60","189190","Demetrius Jones","Notre Dame","FBS Independents","rushing","CAR","12"
"61","184792","James Aldridge","Notre Dame","FBS Independents","rushing","YDS","463"
"62","174099","Evan Sharpley","Notre Dame","FBS Independents","rushing","YDS","-95"
"63","150336","Travis Thomas","Notre Dame","FBS Independents","receiving","TD","0"
"64","193157","Nate Whitaker","Notre Dame","FBS Independents","kicking","XPA","2"
"65","237421","Golden Tate","Notre Dame","FBS Independents","rushing","LONG","4"
"66","189190","Demetrius Jones","Notre Dame","FBS Independents","rushing","LONG","10"
"67","189190","Demetrius Jones","Notre Dame","FBS Independents","passing","TD","0"
"68","237421","Golden Tate","Notre Dame","FBS Independents","receiving","TD","1"
"69","174093","Kyle McCarthy","Notre Dame","FBS Independents","interceptions","YDS","0"
"70","189190","Demetrius Jones","Notre Dame","FBS Independents","rushing","TD","0"
"71","480055","Geoff Price","Notre Dame","FBS Independents","punting","NO","54"
"72","389142","Armando Allen Jr.","Notre Dame","FBS Independents","receiving","LONG","16"
"73","237421","Golden Tate","Notre Dame","FBS Independents","rushing","TD","0"
"74","174089","D.J. Hord","Notre Dame","FBS Independents","receiving","TD","0"
"75","189203","Luke Schmidt","Notre Dame","FBS Independents","rushing","YPC","3.0"
"76","480055","Geoff Price","Notre Dame","FBS Independents","punting","TB","0"
"77","237399","Robert Hughes","Notre Dame","FBS Independents","receiving","TD","0"
"78","237399","Robert Hughes","Notre Dame","FBS Independents","rushing","LONG","45"
"79","184792","James Aldridge","Notre Dame","FBS Independents","receiving","YDS","30"
"80","150292","John Carlson","Notre Dame","FBS Independents","receiving","TD","3"
"81","150339","Tom Zbikowski","Notre Dame","FBS Independents","puntReturns","YDS","234"
"82","389142","Armando Allen Jr.","Notre Dame","FBS Independents","passing","ATT","1"
"83","150336","Travis Thomas","Notre Dame","FBS Independents","rushing","YPC","2.1"
"84","184792","James Aldridge","Notre Dame","FBS Independents","rushing","TD","0"
"85","174099","Evan Sharpley","Notre Dame","FBS Independents","passing","YDS","736"
"86","237421","Golden Tate","Notre Dame","FBS Independents","receiving","LONG","43"
"87","174097","Asaph Schwapp","Notre Dame","FBS Independents","receiving","LONG","15"
"88","479732","Maurice Crum Jr.","Notre Dame","FBS Independents","interceptions","YDS","46"
"89","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","TD","0"
"90","174097","Asaph Schwapp","Notre Dame","FBS Independents","rushing","YPC","1.2"
"91","237411","Mike Ragone","Notre Dame","FBS Independents","receiving","TD","0"
"92","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","YDS","348"
"93","174060","David Bruton Jr.","Notre Dame","FBS Independents","puntReturns","NO","1"
"94","174060","David Bruton Jr.","Notre Dame","FBS Independents","interceptions","INT","3"
"95","174099","Evan Sharpley","Notre Dame","FBS Independents","rushing","YPC","-2.5"
"96","237425","Brandon Walker","Notre Dame","FBS Independents","kicking","XPM","22"
"97","174085","David Grimes","Notre Dame","FBS Independents","receiving","REC","27"
"98","237399","Robert Hughes","Notre Dame","FBS Independents","receiving","LONG","13"
"99","174085","David Grimes","Notre Dame","FBS Independents","receiving","LONG","25"
"100","189206","Darrin Walls","Notre Dame","FBS Independents","interceptions","AVG","73.0"
"101","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","TD","4"
"102","480055","Geoff Price","Notre Dame","FBS Independents","punting","YDS","2260"
"103","189191","Eric Maust","Notre Dame","FBS Independents","punting","YDS","884"
"104","189191","Eric Maust","Notre Dame","FBS Independents","punting","LONG","53"
"105","389142","Armando Allen Jr.","Notre Dame","FBS Independents","passing","INT","0"
"106","174097","Asaph Schwapp","Notre Dame","FBS Independents","receiving","REC","3"
"107","174097","Asaph Schwapp","Notre Dame","FBS Independents","receiving","YDS","27"
"108","150339","Tom Zbikowski","Notre Dame","FBS Independents","puntReturns","NO","33"
"109","189195","Robby Parris","Notre Dame","FBS Independents","receiving","YDS","361"
"110","389142","Armando Allen Jr.","Notre Dame","FBS Independents","passing","YDS","10"
"111","150339","Tom Zbikowski","Notre Dame","FBS Independents","rushing","TD","0"
"112","237425","Brandon Walker","Notre Dame","FBS Independents","kicking","XPA","23"
"113","150339","Tom Zbikowski","Notre Dame","FBS Independents","interceptions","TD","0"
"114","150292","John Carlson","Notre Dame","FBS Independents","receiving","YDS","372"
"115","237425","Brandon Walker","Notre Dame","FBS Independents","kicking","FGM","6"
"116","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","YPC","4.0"
"117","237421","Golden Tate","Notre Dame","FBS Independents","receiving","YDS","131"
"118","174060","David Bruton Jr.","Notre Dame","FBS Independents","puntReturns","AVG","11.0"
"119","189203","Luke Schmidt","Notre Dame","FBS Independents","receiving","YDS","16"
"120","237421","Golden Tate","Notre Dame","FBS Independents","rushing","YPC","4.0"
"121","174085","David Grimes","Notre Dame","FBS Independents","receiving","YDS","224"
"122","161730","Junior Jabbie","Notre Dame","FBS Independents","rushing","YPC","3.5"
"123","150336","Travis Thomas","Notre Dame","FBS Independents","rushing","YDS","58"
"124","479732","Maurice Crum Jr.","Notre Dame","FBS Independents","interceptions","AVG","23.0"
"125","184792","James Aldridge","Notre Dame","FBS Independents","receiving","YPR","6.0"
"126","174099","Evan Sharpley","Notre Dame","FBS Independents","passing","TD","5"
"127","150339","Tom Zbikowski","Notre Dame","FBS Independents","rushing","LONG","2"
"128","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","CAR","86"
"129","184792","James Aldridge","Notre Dame","FBS Independents","receiving","TD","0"
"130","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","ATT","245"
"131","174097","Asaph Schwapp","Notre Dame","FBS Independents","rushing","YDS","14"
"132","150339","Tom Zbikowski","Notre Dame","FBS Independents","rushing","YDS","0"
"133","150339","Tom Zbikowski","Notre Dame","FBS Independents","interceptions","INT","2"
"134","174060","David Bruton Jr.","Notre Dame","FBS Independents","interceptions","YDS","20"
"135","480055","Geoff Price","Notre Dame","FBS Independents","punting","YPP","41.9"
"136","174060","David Bruton Jr.","Notre Dame","FBS Independents","puntReturns","YDS","11"
"137","189198","Munir Prince","Notre Dame","FBS Independents","puntReturns","AVG","-8.0"
"138","189203","Luke Schmidt","Notre Dame","FBS Independents","rushing","LONG","5"
"139","174099","Evan Sharpley","Notre Dame","FBS Independents","rushing","TD","0"
"140","237421","Golden Tate","Notre Dame","FBS Independents","receiving","YPR","21.8"
"141","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","YDS","1254"
"142","193157","Nate Whitaker","Notre Dame","FBS Independents","kicking","FGA","1"
"143","150339","Tom Zbikowski","Notre Dame","FBS Independents","rushing","CAR","3"
"144","189195","Robby Parris","Notre Dame","FBS Independents","receiving","TD","1"
"145","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","CAR","62"
"146","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","YPA","5.1"
"147","189195","Robby Parris","Notre Dame","FBS Independents","receiving","REC","29"
"148","161730","Junior Jabbie","Notre Dame","FBS Independents","receiving","YPR","8.8"
"149","150336","Travis Thomas","Notre Dame","FBS Independents","rushing","TD","5"
"150","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","LONG","11"
"151","189203","Luke Schmidt","Notre Dame","FBS Independents","rushing","CAR","2"
"152","189198","Munir Prince","Notre Dame","FBS Independents","puntReturns","NO","1"
"153","389142","Armando Allen Jr.","Notre Dame","FBS Independents","receiving","YDS","124"
"154","189191","Eric Maust","Notre Dame","FBS Independents","punting","In 20","0"
"155","189198","Munir Prince","Notre Dame","FBS Independents","puntReturns","TD","0"
"156","237421","Golden Tate","Notre Dame","FBS Independents","receiving","REC","6"
"157","174093","Kyle McCarthy","Notre Dame","FBS Independents","interceptions","AVG","0.0"
"158","150339","Tom Zbikowski","Notre Dame","FBS Independents","rushing","YPC","0.0"
"159","189203","Luke Schmidt","Notre Dame","FBS Independents","rushing","YDS","6"
"160","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","YPC","-3.0"
"161","389142","Armando Allen Jr.","Notre Dame","FBS Independents","rushing","LONG","15"
"162","150336","Travis Thomas","Notre Dame","FBS Independents","rushing","CAR","27"
"163","389142","Armando Allen Jr.","Notre Dame","FBS Independents","passing","PCT","1.000"
"164","150336","Travis Thomas","Notre Dame","FBS Independents","receiving","LONG","0"
"165","237416","Brian Smith","Notre Dame","FBS Independents","interceptions","TD","1"
"166","237421","Golden Tate","Notre Dame","FBS Independents","rushing","YDS","4"
"167","184792","James Aldridge","Notre Dame","FBS Independents","rushing","CAR","121"
"168","150336","Travis Thomas","Notre Dame","FBS Independents","receiving","YPR","-1.0"
"169","150336","Travis Thomas","Notre Dame","FBS Independents","rushing","LONG","17"
"170","174099","Evan Sharpley","Notre Dame","FBS Independents","passing","COMPLETIONS","77"
"171","184792","James Aldridge","Notre Dame","FBS Independents","receiving","REC","5"
"172","174089","D.J. Hord","Notre Dame","FBS Independents","receiving","YPR","3.5"
"173","189206","Darrin Walls","Notre Dame","FBS Independents","interceptions","YDS","73"
"174","174060","David Bruton Jr.","Notre Dame","FBS Independents","puntReturns","LONG","11"
"175","184791","George West","Notre Dame","FBS Independents","receiving","LONG","20"
"176","161734","Terrail Lambert","Notre Dame","FBS Independents","interceptions","AVG","1.0"
"177","174060","David Bruton Jr.","Notre Dame","FBS Independents","interceptions","TD","0"
"178","184791","George West","Notre Dame","FBS Independents","receiving","REC","21"
"179","150336","Travis Thomas","Notre Dame","FBS Independents","receiving","YDS","-1"
"180","189209","Will Yeatman","Notre Dame","FBS Independents","receiving","YDS","37"
"181","189206","Darrin Walls","Notre Dame","FBS Independents","interceptions","TD","1"
"182","189191","Eric Maust","Notre Dame","FBS Independents","punting","YPP","42.1"
"183","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","LONG","35"
"184","389142","Armando Allen Jr.","Notre Dame","FBS Independents","receiving","TD","1"
"185","174097","Asaph Schwapp","Notre Dame","FBS Independents","rushing","LONG","4"
"186","389142","Armando Allen Jr.","Notre Dame","FBS Independents","passing","COMPLETIONS","1"
"187","189209","Will Yeatman","Notre Dame","FBS Independents","receiving","LONG","10"
"188","237399","Robert Hughes","Notre Dame","FBS Independents","receiving","YPR","5.7"
"189","189190","Demetrius Jones","Notre Dame","FBS Independents","passing","COMPLETIONS","1"
"190","161730","Junior Jabbie","Notre Dame","FBS Independents","rushing","CAR","10"
"191","193157","Nate Whitaker","Notre Dame","FBS Independents","kicking","PCT","0.000"
"192","189203","Luke Schmidt","Notre Dame","FBS Independents","receiving","TD","0"
"193","174093","Kyle McCarthy","Notre Dame","FBS Independents","interceptions","TD","0"
"194","150292","John Carlson","Notre Dame","FBS Independents","receiving","LONG","41"
"195","189190","Demetrius Jones","Notre Dame","FBS Independents","passing","INT","0"
"196","189190","Demetrius Jones","Notre Dame","FBS Independents","passing","YDS","4"
"197","237399","Robert Hughes","Notre Dame","FBS Independents","rushing","CAR","53"
"198","189191","Eric Maust","Notre Dame","FBS Independents","punting","TB","0"
"199","174097","Asaph Schwapp","Notre Dame","FBS Independents","rushing","TD","0"
"200","237399","Robert Hughes","Notre Dame","FBS Independents","rushing","TD","4"
"201","174085","David Grimes","Notre Dame","FBS Independents","receiving","YPR","8.3"
"202","174060","David Bruton Jr.","Notre Dame","FBS Independents","interceptions","AVG","6.7"
"203","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","YDS","-187"
"204","237411","Mike Ragone","Notre Dame","FBS Independents","receiving","LONG","7"
"205","189198","Munir Prince","Notre Dame","FBS Independents","puntReturns","YDS","-8"
"206","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","INT","6"
"207","161734","Terrail Lambert","Notre Dame","FBS Independents","interceptions","TD","0"
"208","237416","Brian Smith","Notre Dame","FBS Independents","interceptions","YDS","25"
"209","189190","Demetrius Jones","Notre Dame","FBS Independents","passing","ATT","3"
"210","161734","Terrail Lambert","Notre Dame","FBS Independents","interceptions","INT","1"
"211","189190","Demetrius Jones","Notre Dame","FBS Independents","rushing","YDS","28"
"212","161730","Junior Jabbie","Notre Dame","FBS Independents","receiving","TD","0"
"213","174089","D.J. Hord","Notre Dame","FBS Independents","receiving","REC","2"
"214","189195","Robby Parris","Notre Dame","FBS Independents","receiving","LONG","35"
"215","150292","John Carlson","Notre Dame","FBS Independents","receiving","YPR","9.3"
"216","237411","Mike Ragone","Notre Dame","FBS Independents","receiving","REC","1"
"217","231813","Jimmy Clausen","Notre Dame","FBS Independents","rushing","TD","2"
"218","174060","David Bruton Jr.","Notre Dame","FBS Independents","puntReturns","TD","0"
"219","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","YPR","11.2"
"220","189209","Will Yeatman","Notre Dame","FBS Independents","receiving","REC","6"
"221","231813","Jimmy Clausen","Notre Dame","FBS Independents","passing","PCT","0.563"
"222","237425","Brandon Walker","Notre Dame","FBS Independents","kicking","PTS","40"
"223","189209","Will Yeatman","Notre Dame","FBS Independents","receiving","TD","0"
"224","237425","Brandon Walker","Notre Dame","FBS Independents","kicking","FGA","12"
"225","237402","Duval Kamara","Notre Dame","FBS Independents","receiving","REC","32"
"226","161730","Junior Jabbie","Notre Dame","FBS Independents","rushing","TD","0"
"227","161730","Junior Jabbie","Notre Dame","FBS Independents","rushing","LONG","10"
"228","161730","Junior Jabbie","Notre Dame","FBS Independents","receiving","LONG","44"
"229","237421","Golden Tate","Notre Dame","FBS Independents","rushing","CAR","1"
"230","193157","Nate Whitaker","Notre Dame","FBS Independents","kicking","LONG","0"
"231","150339","Tom Zbikowski","Notre Dame","FBS Independents","puntReturns","LONG","60"
"232","184792","James Aldridge","Notre Dame","FBS Independents","receiving","LONG","11"
"233","480055","Geoff Price","Notre Dame","FBS Independents","punting","In 20","0"
"234","150339","Tom Zbikowski","Notre Dame","FBS Independents","interceptions","YDS","41"
"235","174093","Kyle McCarthy","Notre Dame","FBS Independents","interceptions","INT","1"
"236","174097","Asaph Schwapp","Notre Dame","FBS Independents","rushing","CAR","12"
"237","189206","Darrin Walls","Notre Dame","FBS Independents","interceptions","INT","1"
