"","playerId","player","team","conference","category","statType","stat"
"71","4426457","Isaiah Foskey","Notre Dame","FBS Independents","defensive","SACKS","10.5"
"72","4432246","Ramon Henderson","Notre Dame","FBS Independents","defensive","TFL","1.5"
"73","4569682","Audric Estime","Notre Dame","FBS Independents","kickReturns","YDS","29"
"74","4431226","Clarence Lewis","Notre Dame","FBS Independents","puntReturns","TD","0"
"75","4427716","Jack Kiser","Notre Dame","FBS Independents","defensive","PD","0"
"76","4429086","Michael Mayer","Notre Dame","FBS Independents","receiving","LONG","37"
"77","-6965"," Team","Notre Dame","FBS Independents","rushing","YPC","-1.8"
"78","4685527","Jaylen Sneed","Notre Dame","FBS Independents","defensive","TD","0"
"79","4430804","Chris Tyree","Notre Dame","FBS Independents","kickReturns","YDS","254"
"80","5081702","Junior Tuihalamaka","Notre Dame","FBS Independents","defensive","SACKS","0"
"81","4426414","Zeke Correll","Notre Dame","FBS Independents","defensive","SOLO","1"
"82","4431213","Deion Colzie","Notre Dame","FBS Independents","receiving","TD","1"
"83","4426992","Howard Cross III","Notre Dame","FBS Independents","defensive","TD","0"
"84","4682989","Prince Kollie","Notre Dame","FBS Independents","defensive","QB HUR","0"
"85","4685527","Jaylen Sneed","Notre Dame","FBS Independents","defensive","TOT","6"
"86","4682989","Prince Kollie","Notre Dame","FBS Independents","defensive","TD","1"
"87","4430121","Aidan Keanaaina","Notre Dame","FBS Independents","defensive","QB HUR","0"
"88","4569604","Brandon Joseph","Notre Dame","FBS Independents","puntReturns","TD","0"
"89","4361322","Houston Griffith","Notre Dame","FBS Independents","defensive","QB HUR","0"
"90","4431213","Deion Colzie","Notre Dame","FBS Independents","defensive","PD","0"
"91","4429174","Kevin Bauman","Notre Dame","FBS Independents","receiving","YDS","44"
"92","4361321","Bo Bauer","Notre Dame","FBS Independents","defensive","SACKS","0"
"93","4372776","Matt Salerno","Notre Dame","FBS Independents","puntReturns","AVG","7.4"
"94","4682989","Prince Kollie","Notre Dame","FBS Independents","defensive","PD","0"
"95","4816107","Benjamin Morrison","Notre Dame","FBS Independents","defensive","SOLO","21"
"96","4427816","Marist Liufau","Notre Dame","FBS Independents","defensive","SACKS","0.5"
"97","4816107","Benjamin Morrison","Notre Dame","FBS Independents","fumbles","LOST","0"
"98","4372770","Braden Lenzy","Notre Dame","FBS Independents","rushing","CAR","2"
"99","4432246","Ramon Henderson","Notre Dame","FBS Independents","defensive","PD","0"
"100","4569604","Brandon Joseph","Notre Dame","FBS Independents","interceptions","TD","1"
"101","4432246","Ramon Henderson","Notre Dame","FBS Independents","defensive","TD","0"
"102","4429101","Jordan Botelho","Notre Dame","FBS Independents","puntReturns","LONG","4"
"103","4603192","Logan Diggs","Notre Dame","FBS Independents","receiving","YPR","21.1"
"104","4367829","Jon Sot","Notre Dame","FBS Independents","defensive","SOLO","1"
"105","4426414","Zeke Correll","Notre Dame","FBS Independents","defensive","TFL","0"
"106","4426457","Isaiah Foskey","Notre Dame","FBS Independents","defensive","TOT","44"
"107","4429088","Drew Pyne","Notre Dame","FBS Independents","passing","COMPLETIONS","164"
"108","4431533","Gabriel Rubio","Notre Dame","FBS Independents","defensive","SACKS","0"
"109","4372754","Jayson Ademilola","Notre Dame","FBS Independents","defensive","TOT","28"
"110","4683243","Mitchell Evans","Notre Dame","FBS Independents","rushing","YDS","11"
"111","4431600","Jayden Thomas","Notre Dame","FBS Independents","receiving","YDS","362"
"112","4431600","Jayden Thomas","Notre Dame","FBS Independents","rushing","YPC","0.0"
"113","4367829","Jon Sot","Notre Dame","FBS Independents","defensive","TD","0"
"114","4426457","Isaiah Foskey","Notre Dame","FBS Independents","defensive","TFL","13.5"
"115","4431513","Tyler Buchner","Notre Dame","FBS Independents","passing","ATT","83"
"116","4431213","Deion Colzie","Notre Dame","FBS Independents","defensive","SOLO","1"
"117","4367835","Chris Smith","Notre Dame","FBS Independents","defensive","TD","0"
"118","4259619","Blake Grupe","Notre Dame","FBS Independents","kicking","PCT","0.737"
"119","4429174","Kevin Bauman","Notre Dame","FBS Independents","receiving","YPR","14.7"
"120","4682989","Prince Kollie","Notre Dame","FBS Independents","puntReturns","NO","1"
"121","4570065","Jacob Lacey","Notre Dame","FBS Independents","defensive","QB HUR","0"
"122","4372761","TaRiq Bracy","Notre Dame","FBS Independents","interceptions","INT","1"
"123","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","receiving","YDS","340"
"124","4427404","Cam Hart","Notre Dame","FBS Independents","defensive","SACKS","0"
"125","4431226","Clarence Lewis","Notre Dame","FBS Independents","fumbles","FUM","0"
"126","4431600","Jayden Thomas","Notre Dame","FBS Independents","rushing","CAR","1"
"127","4430804","Chris Tyree","Notre Dame","FBS Independents","receiving","YPR","5.8"
"128","4427816","Marist Liufau","Notre Dame","FBS Independents","defensive","TD","0"
"129","4372761","TaRiq Bracy","Notre Dame","FBS Independents","defensive","QB HUR","1"
"130","4569682","Audric Estime","Notre Dame","FBS Independents","kickReturns","LONG","29"
"131","4428872","JD Bertrand","Notre Dame","FBS Independents","defensive","TFL","8.0"
"132","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","rushing","LONG","22"
"133","4689451","Nolan Ziegler","Notre Dame","FBS Independents","defensive","PD","0"
"134","4428872","JD Bertrand","Notre Dame","FBS Independents","defensive","TD","0"
"135","4361321","Bo Bauer","Notre Dame","FBS Independents","defensive","TFL","0.5"
"136","4431533","Gabriel Rubio","Notre Dame","FBS Independents","defensive","QB HUR","2"
"137","4372761","TaRiq Bracy","Notre Dame","FBS Independents","defensive","TFL","5.5"
"138","4431226","Clarence Lewis","Notre Dame","FBS Independents","defensive","TFL","0"
"139","4603192","Logan Diggs","Notre Dame","FBS Independents","receiving","REC","10"
"140","4429101","Jordan Botelho","Notre Dame","FBS Independents","puntReturns","TD","0"
"141","4427468","Nana Osafo-Mensah","Notre Dame","FBS Independents","defensive","QB HUR","2"
"142","4569604","Brandon Joseph","Notre Dame","FBS Independents","puntReturns","AVG","9.9"
"143","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","rushing","YDS","49"
"144","4429101","Jordan Botelho","Notre Dame","FBS Independents","defensive","TD","0"
"145","4426992","Howard Cross III","Notre Dame","FBS Independents","defensive","TOT","34"
"146","4372776","Matt Salerno","Notre Dame","FBS Independents","fumbles","LOST","1"
"147","4431683","Alexander Ehrensberger","Notre Dame","FBS Independents","defensive","SOLO","0"
"148","4372761","TaRiq Bracy","Notre Dame","FBS Independents","defensive","SACKS","1"
"149","4427404","Cam Hart","Notre Dame","FBS Independents","defensive","SOLO","17"
"150","4569682","Audric Estime","Notre Dame","FBS Independents","receiving","YPR","15.0"
"151","4880369","Davis Sherwood","Notre Dame","FBS Independents","passing","INT","0"
"152","4431226","Clarence Lewis","Notre Dame","FBS Independents","puntReturns","NO","1"
"153","4372754","Jayson Ademilola","Notre Dame","FBS Independents","defensive","PD","0"
"154","4594985","Jason Onye","Notre Dame","FBS Independents","defensive","TFL","0"
"155","4427816","Marist Liufau","Notre Dame","FBS Independents","fumbles","REC","2"
"156","4426433","Osita Ekwonu","Notre Dame","FBS Independents","defensive","TOT","2"
"157","4685527","Jaylen Sneed","Notre Dame","FBS Independents","defensive","SACKS","0"
"158","4431005","Xavier Watts","Notre Dame","FBS Independents","defensive","TOT","36"
"159","4682989","Prince Kollie","Notre Dame","FBS Independents","puntReturns","AVG","17.0"
"160","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","receiving","LONG","54"
"161","4816107","Benjamin Morrison","Notre Dame","FBS Independents","defensive","SACKS","0"
"162","4427716","Jack Kiser","Notre Dame","FBS Independents","defensive","SACKS","3"
"163","4569682","Audric Estime","Notre Dame","FBS Independents","rushing","YDS","920"
"164","4361322","Houston Griffith","Notre Dame","FBS Independents","defensive","PD","0"
"165","4426414","Zeke Correll","Notre Dame","FBS Independents","defensive","QB HUR","0"
"166","4427816","Marist Liufau","Notre Dame","FBS Independents","fumbles","LOST","0"
"167","4372776","Matt Salerno","Notre Dame","FBS Independents","fumbles","REC","0"
"168","4426457","Isaiah Foskey","Notre Dame","FBS Independents","defensive","QB HUR","6"
"169","4594985","Jason Onye","Notre Dame","FBS Independents","defensive","SOLO","0"
"170","4431226","Clarence Lewis","Notre Dame","FBS Independents","defensive","QB HUR","1"
"171","4430804","Chris Tyree","Notre Dame","FBS Independents","rushing","LONG","26"
"172","4429088","Drew Pyne","Notre Dame","FBS Independents","rushing","YDS","108"
"173","4431513","Tyler Buchner","Notre Dame","FBS Independents","rushing","YPC","3.4"
"174","4361322","Houston Griffith","Notre Dame","FBS Independents","defensive","SACKS","0"
"175","4431605","Justin Walters","Notre Dame","FBS Independents","defensive","SACKS","0"
"176","4429086","Michael Mayer","Notre Dame","FBS Independents","defensive","QB HUR","0"
"177","5081702","Junior Tuihalamaka","Notre Dame","FBS Independents","defensive","SOLO","4"
"178","4430838","Rylie Mills","Notre Dame","FBS Independents","defensive","TFL","4.5"
"179","4430804","Chris Tyree","Notre Dame","FBS Independents","receiving","REC","24"
"180","4431213","Deion Colzie","Notre Dame","FBS Independents","defensive","SACKS","0"
"181","4372754","Jayson Ademilola","Notre Dame","FBS Independents","defensive","SACKS","2.5"
"182","4569604","Brandon Joseph","Notre Dame","FBS Independents","defensive","SACKS","0"
"183","4372762","DJ Brown","Notre Dame","FBS Independents","defensive","TFL","0.5"
"184","4569682","Audric Estime","Notre Dame","FBS Independents","fumbles","LOST","3"
"185","4682989","Prince Kollie","Notre Dame","FBS Independents","defensive","SOLO","12"
"186","4431005","Xavier Watts","Notre Dame","FBS Independents","defensive","SACKS","1"
"187","4685509","Gi'Bran Payne","Notre Dame","FBS Independents","rushing","YDS","5"
"188","4428872","JD Bertrand","Notre Dame","FBS Independents","defensive","SOLO","40"
"189","4683243","Mitchell Evans","Notre Dame","FBS Independents","rushing","YPC","1.6"
"190","4372776","Matt Salerno","Notre Dame","FBS Independents","receiving","REC","5"
"191","4427816","Marist Liufau","Notre Dame","FBS Independents","defensive","QB HUR","2"
"192","4431600","Jayden Thomas","Notre Dame","FBS Independents","rushing","LONG","0"
"193","4816107","Benjamin Morrison","Notre Dame","FBS Independents","defensive","TD","1"
"194","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","kickReturns","NO","2"
"195","4372770","Braden Lenzy","Notre Dame","FBS Independents","defensive","QB HUR","0"
"196","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","kickReturns","TD","0"
"197","4372776","Matt Salerno","Notre Dame","FBS Independents","puntReturns","TD","0"
"198","4426457","Isaiah Foskey","Notre Dame","FBS Independents","fumbles","REC","2"
"199","4603192","Logan Diggs","Notre Dame","FBS Independents","rushing","LONG","51"
"200","4431683","Alexander Ehrensberger","Notre Dame","FBS Independents","defensive","PD","0"
"201","4682989","Prince Kollie","Notre Dame","FBS Independents","puntReturns","YDS","17"
"202","4427404","Cam Hart","Notre Dame","FBS Independents","defensive","TFL","3.0"
"203","4372776","Matt Salerno","Notre Dame","FBS Independents","fumbles","FUM","1"
"204","5081702","Junior Tuihalamaka","Notre Dame","FBS Independents","defensive","PD","0"
"205","4685573","Holden Staes","Notre Dame","FBS Independents","receiving","YDS","11"
"206","4432246","Ramon Henderson","Notre Dame","FBS Independents","defensive","SOLO","9"
"207","4570065","Jacob Lacey","Notre Dame","FBS Independents","defensive","TOT","5"
"208","4431533","Gabriel Rubio","Notre Dame","FBS Independents","defensive","TFL","3.0"
"209","4603192","Logan Diggs","Notre Dame","FBS Independents","fumbles","REC","0"
"210","4431600","Jayden Thomas","Notre Dame","FBS Independents","rushing","YDS","0"
"211","4685299","Joshua Burnham","Notre Dame","FBS Independents","defensive","QB HUR","0"
"212","4569682","Audric Estime","Notre Dame","FBS Independents","rushing","YPC","5.9"
"213","4427468","Nana Osafo-Mensah","Notre Dame","FBS Independents","defensive","TFL","1"
"214","4372755","Justin Ademilola","Notre Dame","FBS Independents","defensive","TFL","3.5"
"215","4429086","Michael Mayer","Notre Dame","FBS Independents","receiving","TD","9"
"216","4569604","Brandon Joseph","Notre Dame","FBS Independents","defensive","TD","1"
"217","4880369","Davis Sherwood","Notre Dame","FBS Independents","passing","YDS","20"
"218","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","receiving","TD","1"
"219","4426457","Isaiah Foskey","Notre Dame","FBS Independents","puntReturns","NO","2"
"220","4430838","Rylie Mills","Notre Dame","FBS Independents","defensive","SOLO","6"
"221","4428872","JD Bertrand","Notre Dame","FBS Independents","defensive","SACKS","2.0"
"222","4569682","Audric Estime","Notre Dame","FBS Independents","receiving","TD","1"
"223","4367829","Jon Sot","Notre Dame","FBS Independents","defensive","QB HUR","0"
"224","-6965"," Team","Notre Dame","FBS Independents","rushing","YDS","-22"
"225","4429101","Jordan Botelho","Notre Dame","FBS Independents","puntReturns","NO","1"
"226","4431533","Gabriel Rubio","Notre Dame","FBS Independents","defensive","PD","0"
"227","4569604","Brandon Joseph","Notre Dame","FBS Independents","defensive","SOLO","15"
"228","4430838","Rylie Mills","Notre Dame","FBS Independents","defensive","TD","0"
"229","4816107","Benjamin Morrison","Notre Dame","FBS Independents","fumbles","REC","0"
"230","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","rushing","CAR","3"
"231","4569682","Audric Estime","Notre Dame","FBS Independents","kickReturns","AVG","29.0"
"232","4685509","Gi'Bran Payne","Notre Dame","FBS Independents","rushing","YPC","2.5"
"233","4431213","Deion Colzie","Notre Dame","FBS Independents","receiving","YPR","21.3"
"234","4426992","Howard Cross III","Notre Dame","FBS Independents","defensive","QB HUR","4"
"235","4685476","Tobias Merriweather","Notre Dame","FBS Independents","receiving","YPR","41.0"
"236","4429086","Michael Mayer","Notre Dame","FBS Independents","receiving","REC","67"
"237","4367829","Jon Sot","Notre Dame","FBS Independents","punting","LONG","75"
"238","4426457","Isaiah Foskey","Notre Dame","FBS Independents","puntReturns","TD","0"
"239","4569682","Audric Estime","Notre Dame","FBS Independents","rushing","LONG","46"
"240","4426414","Zeke Correll","Notre Dame","FBS Independents","defensive","SACKS","0"
"241","4685299","Joshua Burnham","Notre Dame","FBS Independents","defensive","TOT","1"
"242","4431213","Deion Colzie","Notre Dame","FBS Independents","defensive","QB HUR","0"
"243","4430121","Aidan Keanaaina","Notre Dame","FBS Independents","defensive","TFL","0"
"244","4569604","Brandon Joseph","Notre Dame","FBS Independents","puntReturns","LONG","20"
"245","4259619","Blake Grupe","Notre Dame","FBS Independents","kicking","LONG","47"
"246","4685476","Tobias Merriweather","Notre Dame","FBS Independents","receiving","LONG","41"
"247","4372776","Matt Salerno","Notre Dame","FBS Independents","receiving","LONG","31"
"248","4685299","Joshua Burnham","Notre Dame","FBS Independents","defensive","PD","0"
"249","4569682","Audric Estime","Notre Dame","FBS Independents","rushing","TD","11"
"250","4429101","Jordan Botelho","Notre Dame","FBS Independents","defensive","TFL","6.5"
"251","4685509","Gi'Bran Payne","Notre Dame","FBS Independents","rushing","TD","0"
"252","4685476","Tobias Merriweather","Notre Dame","FBS Independents","receiving","YDS","41"
"253","4430804","Chris Tyree","Notre Dame","FBS Independents","rushing","YDS","444"
"254","4372762","DJ Brown","Notre Dame","FBS Independents","defensive","TOT","44"
"255","5081702","Junior Tuihalamaka","Notre Dame","FBS Independents","defensive","TD","0"
"256","4569682","Audric Estime","Notre Dame","FBS Independents","fumbles","REC","0"
"257","4426457","Isaiah Foskey","Notre Dame","FBS Independents","fumbles","LOST","0"
"258","4367835","Chris Smith","Notre Dame","FBS Independents","defensive","SOLO","10"
"259","4372770","Braden Lenzy","Notre Dame","FBS Independents","defensive","TFL","0"
"260","4427716","Jack Kiser","Notre Dame","FBS Independents","defensive","TFL","5.0"
"261","4429086","Michael Mayer","Notre Dame","FBS Independents","receiving","YPR","12.1"
"262","4429086","Michael Mayer","Notre Dame","FBS Independents","fumbles","FUM","1"
"263","4569604","Brandon Joseph","Notre Dame","FBS Independents","defensive","TFL","0"
"264","4569604","Brandon Joseph","Notre Dame","FBS Independents","interceptions","AVG","29.0"
"265","4431605","Justin Walters","Notre Dame","FBS Independents","defensive","SOLO","0"
"266","4569604","Brandon Joseph","Notre Dame","FBS Independents","puntReturns","NO","18"
"267","4372755","Justin Ademilola","Notre Dame","FBS Independents","fumbles","REC","1"
"268","4372761","TaRiq Bracy","Notre Dame","FBS Independents","defensive","TD","0"
"269","4570065","Jacob Lacey","Notre Dame","FBS Independents","defensive","TD","0"
"270","4431213","Deion Colzie","Notre Dame","FBS Independents","receiving","LONG","30"
"271","4685299","Joshua Burnham","Notre Dame","FBS Independents","defensive","SOLO","0"
"272","4431226","Clarence Lewis","Notre Dame","FBS Independents","defensive","SACKS","0"
"273","4259619","Blake Grupe","Notre Dame","FBS Independents","kicking","FGM","14"
"274","4569682","Audric Estime","Notre Dame","FBS Independents","kickReturns","NO","1"
"275","4428872","JD Bertrand","Notre Dame","FBS Independents","defensive","QB HUR","2"
"276","4427816","Marist Liufau","Notre Dame","FBS Independents","fumbles","FUM","0"
"277","4685509","Gi'Bran Payne","Notre Dame","FBS Independents","rushing","LONG","3"
"278","4259619","Blake Grupe","Notre Dame","FBS Independents","kicking","XPA","49"
"279","4429101","Jordan Botelho","Notre Dame","FBS Independents","puntReturns","AVG","4.0"
"280","4372755","Justin Ademilola","Notre Dame","FBS Independents","defensive","TOT","38"
"281","4426457","Isaiah Foskey","Notre Dame","FBS Independents","defensive","PD","0"
"282","4372761","TaRiq Bracy","Notre Dame","FBS Independents","interceptions","TD","0"
"283","4880369","Davis Sherwood","Notre Dame","FBS Independents","passing","ATT","1"
"284","4603192","Logan Diggs","Notre Dame","FBS Independents","receiving","TD","2"
"285","4426414","Zeke Correll","Notre Dame","FBS Independents","defensive","TD","0"
"286","4361322","Houston Griffith","Notre Dame","FBS Independents","defensive","TOT","33"
"287","5081702","Junior Tuihalamaka","Notre Dame","FBS Independents","defensive","QB HUR","0"
"288","4372776","Matt Salerno","Notre Dame","FBS Independents","puntReturns","LONG","28"
"289","4429088","Drew Pyne","Notre Dame","FBS Independents","rushing","LONG","21"
"290","4429174","Kevin Bauman","Notre Dame","FBS Independents","receiving","TD","0"
"291","4880369","Davis Sherwood","Notre Dame","FBS Independents","passing","YPA","20.0"
"292","4372770","Braden Lenzy","Notre Dame","FBS Independents","rushing","YDS","-1"
"293","4431226","Clarence Lewis","Notre Dame","FBS Independents","defensive","SOLO","22"
"294","4372754","Jayson Ademilola","Notre Dame","FBS Independents","defensive","SOLO","10"
"295","4689451","Nolan Ziegler","Notre Dame","FBS Independents","defensive","SACKS","0"
"296","4427816","Marist Liufau","Notre Dame","FBS Independents","defensive","SOLO","20"
"297","4372761","TaRiq Bracy","Notre Dame","FBS Independents","interceptions","YDS","6"
"298","4570065","Jacob Lacey","Notre Dame","FBS Independents","defensive","PD","1"
"299","4685474","Jaden Mickey","Notre Dame","FBS Independents","defensive","TFL","0"
"300","4683243","Mitchell Evans","Notre Dame","FBS Independents","rushing","TD","1"
"301","4431213","Deion Colzie","Notre Dame","FBS Independents","receiving","YDS","192"
"302","4603192","Logan Diggs","Notre Dame","FBS Independents","rushing","YPC","5.0"
"303","4432246","Ramon Henderson","Notre Dame","FBS Independents","defensive","SACKS","0.5"
"304","4426457","Isaiah Foskey","Notre Dame","FBS Independents","defensive","TD","0"
"305","4569604","Brandon Joseph","Notre Dame","FBS Independents","defensive","TOT","30"
"306","4428872","JD Bertrand","Notre Dame","FBS Independents","defensive","PD","2"
"307","4372770","Braden Lenzy","Notre Dame","FBS Independents","defensive","SACKS","0"
"308","4372754","Jayson Ademilola","Notre Dame","FBS Independents","defensive","TD","0"
"309","5081702","Junior Tuihalamaka","Notre Dame","FBS Independents","defensive","TOT","6"
"310","4432246","Ramon Henderson","Notre Dame","FBS Independents","defensive","QB HUR","1"
"311","4682989","Prince Kollie","Notre Dame","FBS Independents","puntReturns","LONG","17"
"312","4431005","Xavier Watts","Notre Dame","FBS Independents","defensive","SOLO","22"
"313","4683243","Mitchell Evans","Notre Dame","FBS Independents","receiving","TD","1"
"314","4426992","Howard Cross III","Notre Dame","FBS Independents","defensive","PD","0"
"315","4431005","Xavier Watts","Notre Dame","FBS Independents","defensive","TFL","2"
"316","4361321","Bo Bauer","Notre Dame","FBS Independents","defensive","QB HUR","0"
"317","4682989","Prince Kollie","Notre Dame","FBS Independents","puntReturns","TD","1"
"318","4594985","Jason Onye","Notre Dame","FBS Independents","defensive","TOT","2"
"319","4372770","Braden Lenzy","Notre Dame","FBS Independents","defensive","TOT","4"
"320","4430804","Chris Tyree","Notre Dame","FBS Independents","rushing","TD","3"
"321","4426433","Osita Ekwonu","Notre Dame","FBS Independents","defensive","SOLO","2"
"322","4594985","Jason Onye","Notre Dame","FBS Independents","defensive","SACKS","0"
"323","4431005","Xavier Watts","Notre Dame","FBS Independents","defensive","PD","2"
"324","4427404","Cam Hart","Notre Dame","FBS Independents","defensive","TD","0"
"325","-6965"," Team","Notre Dame","FBS Independents","fumbles","REC","0"
"326","4367835","Chris Smith","Notre Dame","FBS Independents","defensive","TFL","0.5"
"327","4372755","Justin Ademilola","Notre Dame","FBS Independents","fumbles","FUM","0"
"328","4431513","Tyler Buchner","Notre Dame","FBS Independents","passing","INT","5"
"329","4429088","Drew Pyne","Notre Dame","FBS Independents","passing","YPA","8.0"
"330","4431226","Clarence Lewis","Notre Dame","FBS Independents","interceptions","YDS","0"
"331","4569682","Audric Estime","Notre Dame","FBS Independents","receiving","REC","9"
"332","4603192","Logan Diggs","Notre Dame","FBS Independents","receiving","YDS","211"
"333","4372761","TaRiq Bracy","Notre Dame","FBS Independents","interceptions","AVG","6.0"
"334","4426992","Howard Cross III","Notre Dame","FBS Independents","defensive","SOLO","13"
"335","4570065","Jacob Lacey","Notre Dame","FBS Independents","defensive","TFL","2"
"336","4431605","Justin Walters","Notre Dame","FBS Independents","defensive","TFL","0"
"337","4259619","Blake Grupe","Notre Dame","FBS Independents","kicking","PTS","91"
