"","playerId","player","team","conference","category","statType","stat"
"44","4430838","Rylie Mills","Notre Dame","FBS Independents","defensive","TD","0"
"45","4242331","Jack Coan","Notre Dame","FBS Independents","passing","YPA","8.2"
"46","4575517","Kyle Hamilton","Notre Dame","FBS Independents","defensive","TFL","2"
"47","4372762","DJ Brown","Notre Dame","FBS Independents","defensive","TFL","1"
"48","4426992","Howard Cross III","Notre Dame","FBS Independents","defensive","TOT","22"
"49","4431533","Gabriel Rubio","Notre Dame","FBS Independents","defensive","PD","0"
"50","4372770","Braden Lenzy","Notre Dame","FBS Independents","defensive","TFL","0"
"51","4258594","Kurt Hinish","Notre Dame","FBS Independents","defensive","TOT","28"
"52","4372758","Kevin Austin","Notre Dame","FBS Independents","rushing","YPC","8.0"
"53","4705623","Kahanu Kia","Notre Dame","FBS Independents","defensive","QB HUR","0"
"54","4431513","Tyler Buchner","Notre Dame","FBS Independents","passing","TD","3"
"55","4372758","Kevin Austin","Notre Dame","FBS Independents","rushing","YDS","8"
"56","4427468","Nana Osafo-Mensah","Notre Dame","FBS Independents","defensive","TOT","12"
"57","4258601","Myron Tagovailoa-Amosa","Notre Dame","FBS Independents","defensive","TFL","6"
"58","4361328","George Takacs","Notre Dame","FBS Independents","receiving","YPR","12.0"
"59","4427470","Litchfield Ajavon","Notre Dame","FBS Independents","defensive","QB HUR","0"
"60","4361322","Houston Griffith","Notre Dame","FBS Independents","defensive","SACKS","0"
"61","4687325","Josh Bryan","Notre Dame","FBS Independents","kicking","FGM","0"
"62","4603192","Logan Diggs","Notre Dame","FBS Independents","fumbles","FUM","1"
"63","4372758","Kevin Austin","Notre Dame","FBS Independents","receiving","LONG","70"
"64","4258587","Jonathan Doerer","Notre Dame","FBS Independents","kicking","FGA","21"
"65","4687325","Josh Bryan","Notre Dame","FBS Independents","kicking","PCT","0"
"66","4569682","Audric Estime","Notre Dame","FBS Independents","rushing","YDS","60"
"67","4426768","Jay Bramblett","Notre Dame","FBS Independents","punting","NO","58"
"68","4361328","George Takacs","Notre Dame","FBS Independents","kickReturns","YDS","0"
"69","4575517","Kyle Hamilton","Notre Dame","FBS Independents","interceptions","INT","3"
"70","4431005","Xavier Watts","Notre Dame","FBS Independents","defensive","SOLO","11"
"71","4427786","Harrison Leonard","Notre Dame","FBS Independents","kicking","FGA","0"
"72","4431226","Clarence Lewis","Notre Dame","FBS Independents","defensive","SOLO","44"
"73","4430737","Kyren Williams","Notre Dame","FBS Independents","defensive","TFL","0"
"74","4430737","Kyren Williams","Notre Dame","FBS Independents","rushing","TD","14"
"75","4429101","Jordan Botelho","Notre Dame","FBS Independents","defensive","TD","0"
"76","4429088","Drew Pyne","Notre Dame","FBS Independents","passing","YPA","7.5"
"77","4242331","Jack Coan","Notre Dame","FBS Independents","passing","TD","25"
"78","4431226","Clarence Lewis","Notre Dame","FBS Independents","defensive","QB HUR","0"
"79","4431213","Deion Colzie","Notre Dame","FBS Independents","receiving","REC","4"
"80","4430737","Kyren Williams","Notre Dame","FBS Independents","kickReturns","YDS","29"
"81","4431005","Xavier Watts","Notre Dame","FBS Independents","defensive","TFL","0"
"82","4361321","Bo Bauer","Notre Dame","FBS Independents","interceptions","AVG","79.0"
"83","4372758","Kevin Austin","Notre Dame","FBS Independents","receiving","TD","7"
"84","4427404","Cam Hart","Notre Dame","FBS Independents","defensive","PD","7"
"85","4426457","Isaiah Foskey","Notre Dame","FBS Independents","defensive","SACKS","11"
"86","4372761","TaRiq Bracy","Notre Dame","FBS Independents","interceptions","INT","1"
"87","4258586","Avery Davis","Notre Dame","FBS Independents","rushing","LONG","10"
"88","4431213","Deion Colzie","Notre Dame","FBS Independents","receiving","YDS","67"
"89","4428872","JD Bertrand","Notre Dame","FBS Independents","defensive","PD","1"
"90","4427404","Cam Hart","Notre Dame","FBS Independents","defensive","QB HUR","0"
"91","4430737","Kyren Williams","Notre Dame","FBS Independents","rushing","CAR","204"
"92","4431683","Alexander Ehrensberger","Notre Dame","FBS Independents","defensive","SACKS","1"
"93","4430804","Chris Tyree","Notre Dame","FBS Independents","defensive","QB HUR","0"
"94","4430737","Kyren Williams","Notre Dame","FBS Independents","receiving","YPR","8.5"
"95","4428872","JD Bertrand","Notre Dame","FBS Independents","fumbles","FUM","0"
"96","4361321","Bo Bauer","Notre Dame","FBS Independents","defensive","TD","0"
"97","4372761","TaRiq Bracy","Notre Dame","FBS Independents","fumbles","FUM","0"
"98","4431513","Tyler Buchner","Notre Dame","FBS Independents","rushing","LONG","68"
"99","4431683","Alexander Ehrensberger","Notre Dame","FBS Independents","defensive","TOT","3"
"100","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","receiving","LONG","40"
"101","4705623","Kahanu Kia","Notre Dame","FBS Independents","defensive","TOT","7"
"102","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","rushing","CAR","1"
"103","4372761","TaRiq Bracy","Notre Dame","FBS Independents","fumbles","REC","1"
"104","4429086","Michael Mayer","Notre Dame","FBS Independents","defensive","QB HUR","0"
"105","4372776","Matt Salerno","Notre Dame","FBS Independents","receiving","LONG","0"
"106","4258587","Jonathan Doerer","Notre Dame","FBS Independents","kicking","LONG","51"
"107","4427404","Cam Hart","Notre Dame","FBS Independents","defensive","TOT","41"
"108","4432246","Ramon Henderson","Notre Dame","FBS Independents","defensive","TFL","0.5"
"109","4242331","Jack Coan","Notre Dame","FBS Independents","defensive","QB HUR","0"
"110","4372756","Leo Albano","Notre Dame","FBS Independents","rushing","LONG","1"
"111","4603192","Logan Diggs","Notre Dame","FBS Independents","receiving","LONG","20"
"112","4591233","Chris Velotta","Notre Dame","FBS Independents","defensive","SACKS","0"
"113","4431005","Xavier Watts","Notre Dame","FBS Independents","defensive","TOT","15"
"114","4430737","Kyren Williams","Notre Dame","FBS Independents","receiving","YDS","359"
"115","4426768","Jay Bramblett","Notre Dame","FBS Independents","punting","TB","3"
"116","4431533","Gabriel Rubio","Notre Dame","FBS Independents","defensive","QB HUR","0"
"117","4591233","Chris Velotta","Notre Dame","FBS Independents","defensive","TD","0"
"118","4258603","Drew White","Notre Dame","FBS Independents","interceptions","TD","1"
"119","4431226","Clarence Lewis","Notre Dame","FBS Independents","interceptions","INT","1"
"120","4372782","Joe Wilkins","Notre Dame","FBS Independents","receiving","LONG","23"
"121","4241990","Isaiah Pryor","Notre Dame","FBS Independents","defensive","QB HUR","3"
"122","4258603","Drew White","Notre Dame","FBS Independents","defensive","TD","1"
"123","4372761","TaRiq Bracy","Notre Dame","FBS Independents","defensive","QB HUR","2"
"124","4372762","DJ Brown","Notre Dame","FBS Independents","defensive","PD","1"
"125","4429086","Michael Mayer","Notre Dame","FBS Independents","defensive","SOLO","2"
"126","4258586","Avery Davis","Notre Dame","FBS Independents","receiving","REC","27"
"127","4258603","Drew White","Notre Dame","FBS Independents","defensive","PD","1"
"128","4687325","Josh Bryan","Notre Dame","FBS Independents","kicking","FGA","0"
"129","4372776","Matt Salerno","Notre Dame","FBS Independents","puntReturns","LONG","5"
"130","4258587","Jonathan Doerer","Notre Dame","FBS Independents","defensive","TOT","2"
"131","4705623","Kahanu Kia","Notre Dame","FBS Independents","defensive","SACKS","0"
"132","4427716","Jack Kiser","Notre Dame","FBS Independents","defensive","TD","2"
"133","4427404","Cam Hart","Notre Dame","FBS Independents","interceptions","INT","2"
"134","4242331","Jack Coan","Notre Dame","FBS Independents","rushing","TD","2"
"135","4430121","Aidan Keanaaina","Notre Dame","FBS Independents","defensive","TD","0"
"136","4427468","Nana Osafo-Mensah","Notre Dame","FBS Independents","defensive","SOLO","5"
"137","4570065","Jacob Lacey","Notre Dame","FBS Independents","defensive","TOT","12"
"138","4429086","Michael Mayer","Notre Dame","FBS Independents","defensive","SACKS","0"
"139","4426464","KJ Wallace","Notre Dame","FBS Independents","defensive","SOLO","0"
"140","4430737","Kyren Williams","Notre Dame","FBS Independents","defensive","SACKS","0"
"141","4372765","C'Bo Flemister","Notre Dame","FBS Independents","rushing","TD","0"
"142","4603192","Logan Diggs","Notre Dame","FBS Independents","rushing","TD","3"
"143","4361321","Bo Bauer","Notre Dame","FBS Independents","defensive","PD","5"
"144","4258603","Drew White","Notre Dame","FBS Independents","defensive","SOLO","30"
"145","4372776","Matt Salerno","Notre Dame","FBS Independents","puntReturns","TD","0"
"146","4592834","Will Schweitzer","Notre Dame","FBS Independents","defensive","QB HUR","0"
"147","4430838","Rylie Mills","Notre Dame","FBS Independents","defensive","SOLO","8"
"148","4430737","Kyren Williams","Notre Dame","FBS Independents","fumbles","FUM","3"
"149","4258586","Avery Davis","Notre Dame","FBS Independents","rushing","YPC","6.3"
"150","4372776","Matt Salerno","Notre Dame","FBS Independents","fumbles","REC","0"
"151","4258601","Myron Tagovailoa-Amosa","Notre Dame","FBS Independents","fumbles","LOST","0"
"152","4432246","Ramon Henderson","Notre Dame","FBS Independents","defensive","TD","0"
"153","4372761","TaRiq Bracy","Notre Dame","FBS Independents","interceptions","AVG","0.0"
"154","4258603","Drew White","Notre Dame","FBS Independents","interceptions","YDS","45"
"155","4683487","Joe Alt","Notre Dame","FBS Independents","defensive","SOLO","1"
"156","4429086","Michael Mayer","Notre Dame","FBS Independents","defensive","PD","0"
"157","4258202","Adam Shibley","Notre Dame","FBS Independents","defensive","TD","0"
"158","4258587","Jonathan Doerer","Notre Dame","FBS Independents","kicking","PCT","0.762"
"159","-6965"," Team","Notre Dame","FBS Independents","rushing","CAR","10"
"160","4431513","Tyler Buchner","Notre Dame","FBS Independents","passing","YPA","8.5"
"161","4431005","Xavier Watts","Notre Dame","FBS Independents","defensive","PD","0"
"162","4429086","Michael Mayer","Notre Dame","FBS Independents","defensive","TOT","2"
"163","4429101","Jordan Botelho","Notre Dame","FBS Independents","defensive","SACKS","2"
"164","4682989","Prince Kollie","Notre Dame","FBS Independents","defensive","TFL","0"
"165","4258601","Myron Tagovailoa-Amosa","Notre Dame","FBS Independents","defensive","SOLO","18"
"166","4372776","Matt Salerno","Notre Dame","FBS Independents","fumbles","FUM","1"
"167","4242331","Jack Coan","Notre Dame","FBS Independents","passing","COMPLETIONS","253"
"168","4258601","Myron Tagovailoa-Amosa","Notre Dame","FBS Independents","defensive","QB HUR","11"
"169","4372770","Braden Lenzy","Notre Dame","FBS Independents","defensive","TOT","1"
"170","4427470","Litchfield Ajavon","Notre Dame","FBS Independents","defensive","TD","0"
"171","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","rushing","YDS","37"
"172","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","rushing","YPC","37.0"
"173","4372754","Jayson Ademilola","Notre Dame","FBS Independents","defensive","TFL","8.0"
"174","4575517","Kyle Hamilton","Notre Dame","FBS Independents","interceptions","YDS","0"
"175","4427404","Cam Hart","Notre Dame","FBS Independents","defensive","TFL","4.5"
"176","4258587","Jonathan Doerer","Notre Dame","FBS Independents","defensive","SACKS","0"
"177","4429086","Michael Mayer","Notre Dame","FBS Independents","receiving","LONG","52"
"178","4431005","Xavier Watts","Notre Dame","FBS Independents","defensive","QB HUR","0"
"179","4430838","Rylie Mills","Notre Dame","FBS Independents","defensive","TOT","16"
"180","4431513","Tyler Buchner","Notre Dame","FBS Independents","rushing","CAR","46"
"181","4361322","Houston Griffith","Notre Dame","FBS Independents","defensive","TOT","38"
"182","4430737","Kyren Williams","Notre Dame","FBS Independents","receiving","TD","3"
"183","4430737","Kyren Williams","Notre Dame","FBS Independents","puntReturns","TD","0"
"184","4603192","Logan Diggs","Notre Dame","FBS Independents","rushing","LONG","26"
"185","4683487","Joe Alt","Notre Dame","FBS Independents","defensive","TFL","0"
"186","4258601","Myron Tagovailoa-Amosa","Notre Dame","FBS Independents","defensive","PD","1"
"187","4431513","Tyler Buchner","Notre Dame","FBS Independents","fumbles","FUM","3"
"188","4429101","Jordan Botelho","Notre Dame","FBS Independents","defensive","TFL","3"
"189","4429088","Drew Pyne","Notre Dame","FBS Independents","passing","COMPLETIONS","15"
"190","4372754","Jayson Ademilola","Notre Dame","FBS Independents","defensive","SOLO","27"
"191","4429088","Drew Pyne","Notre Dame","FBS Independents","fumbles","FUM","1"
"192","4258601","Myron Tagovailoa-Amosa","Notre Dame","FBS Independents","defensive","TOT","25"
"193","4431213","Deion Colzie","Notre Dame","FBS Independents","receiving","YPR","16.8"
"194","4372758","Kevin Austin","Notre Dame","FBS Independents","receiving","YPR","18.5"
"195","4372765","C'Bo Flemister","Notre Dame","FBS Independents","rushing","YPC","3.3"
"196","4432246","Ramon Henderson","Notre Dame","FBS Independents","defensive","SACKS","0"
"197","4426457","Isaiah Foskey","Notre Dame","FBS Independents","defensive","TOT","52"
"198","4575517","Kyle Hamilton","Notre Dame","FBS Independents","defensive","QB HUR","0"
"199","4683243","Mitchell Evans","Notre Dame","FBS Independents","receiving","YDS","21"
"200","4258586","Avery Davis","Notre Dame","FBS Independents","rushing","YDS","19"
"201","4258601","Myron Tagovailoa-Amosa","Notre Dame","FBS Independents","fumbles","FUM","0"
"202","4683487","Joe Alt","Notre Dame","FBS Independents","defensive","SACKS","0"
"203","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","kickReturns","NO","1"
"204","4429086","Michael Mayer","Notre Dame","FBS Independents","defensive","TFL","0"
"205","4426464","KJ Wallace","Notre Dame","FBS Independents","defensive","SACKS","0"
"206","4361321","Bo Bauer","Notre Dame","FBS Independents","interceptions","INT","1"
"207","4430737","Kyren Williams","Notre Dame","FBS Independents","rushing","YDS","1002"
"208","4427470","Litchfield Ajavon","Notre Dame","FBS Independents","defensive","TOT","1"
"209","4258603","Drew White","Notre Dame","FBS Independents","interceptions","INT","1"
"210","4372776","Matt Salerno","Notre Dame","FBS Independents","kickReturns","AVG","16.5"
"211","4575517","Kyle Hamilton","Notre Dame","FBS Independents","defensive","TOT","34"
"212","4427470","Litchfield Ajavon","Notre Dame","FBS Independents","defensive","SACKS","0"
"213","4430838","Rylie Mills","Notre Dame","FBS Independents","defensive","SACKS","3"
"214","4372762","DJ Brown","Notre Dame","FBS Independents","interceptions","YDS","31"
"215","4372770","Braden Lenzy","Notre Dame","FBS Independents","rushing","YPC","13.8"
"216","4430121","Aidan Keanaaina","Notre Dame","FBS Independents","defensive","QB HUR","1"
"217","4682989","Prince Kollie","Notre Dame","FBS Independents","defensive","SOLO","5"
"218","4430804","Chris Tyree","Notre Dame","FBS Independents","rushing","YDS","222"
"219","4430737","Kyren Williams","Notre Dame","FBS Independents","defensive","QB HUR","0"
"220","4430804","Chris Tyree","Notre Dame","FBS Independents","defensive","TFL","0"
"221","4432246","Ramon Henderson","Notre Dame","FBS Independents","fumbles","LOST","0"
"222","4427786","Harrison Leonard","Notre Dame","FBS Independents","kicking","XPA","1"
"223","4372782","Joe Wilkins","Notre Dame","FBS Independents","receiving","TD","1"
"224","4431533","Gabriel Rubio","Notre Dame","FBS Independents","defensive","TFL","0"
"225","4372762","DJ Brown","Notre Dame","FBS Independents","interceptions","AVG","10.3"
"226","4427404","Cam Hart","Notre Dame","FBS Independents","defensive","SOLO","24"
"227","4603192","Logan Diggs","Notre Dame","FBS Independents","receiving","TD","1"
"228","4603192","Logan Diggs","Notre Dame","FBS Independents","fumbles","LOST","1"
"229","4687325","Josh Bryan","Notre Dame","FBS Independents","kicking","PTS","1"
"230","4575517","Kyle Hamilton","Notre Dame","FBS Independents","interceptions","TD","0"
"231","4372776","Matt Salerno","Notre Dame","FBS Independents","puntReturns","AVG","2.6"
"232","4430737","Kyren Williams","Notre Dame","FBS Independents","kickReturns","TD","0"
"233","4430121","Aidan Keanaaina","Notre Dame","FBS Independents","defensive","TOT","1"
"234","4372762","DJ Brown","Notre Dame","FBS Independents","interceptions","TD","0"
"235","4427716","Jack Kiser","Notre Dame","FBS Independents","defensive","SACKS","0"
"236","4603192","Logan Diggs","Notre Dame","FBS Independents","receiving","REC","6"
"237","4372755","Justin Ademilola","Notre Dame","FBS Independents","defensive","TD","0"
"238","4432246","Ramon Henderson","Notre Dame","FBS Independents","defensive","QB HUR","0"
"239","4258202","Adam Shibley","Notre Dame","FBS Independents","defensive","TOT","2"
"240","4569682","Audric Estime","Notre Dame","FBS Independents","rushing","CAR","7"
"241","4427716","Jack Kiser","Notre Dame","FBS Independents","defensive","TFL","1"
"242","4426468","Andrew Kristofic","Notre Dame","FBS Independents","defensive","SACKS","0"
"243","4242331","Jack Coan","Notre Dame","FBS Independents","fumbles","REC","0"
"244","4431513","Tyler Buchner","Notre Dame","FBS Independents","fumbles","REC","0"
"245","4429174","Kevin Bauman","Notre Dame","FBS Independents","receiving","YDS","10"
"246","4361322","Houston Griffith","Notre Dame","FBS Independents","defensive","TFL","0"
"247","4372770","Braden Lenzy","Notre Dame","FBS Independents","defensive","SOLO","1"
"248","4430838","Rylie Mills","Notre Dame","FBS Independents","defensive","QB HUR","3"
"249","4372758","Kevin Austin","Notre Dame","FBS Independents","defensive","TFL","0"
"250","4372754","Jayson Ademilola","Notre Dame","FBS Independents","defensive","PD","1"
"251","4372770","Braden Lenzy","Notre Dame","FBS Independents","receiving","LONG","32"
"252","4427470","Litchfield Ajavon","Notre Dame","FBS Independents","defensive","TFL","0"
"253","4258594","Kurt Hinish","Notre Dame","FBS Independents","defensive","SOLO","15"
"254","4372758","Kevin Austin","Notre Dame","FBS Independents","defensive","PD","0"
"255","4372758","Kevin Austin","Notre Dame","FBS Independents","defensive","SOLO","1"
"256","4429086","Michael Mayer","Notre Dame","FBS Independents","defensive","TD","0"
"257","4430804","Chris Tyree","Notre Dame","FBS Independents","fumbles","LOST","1"
"258","4428872","JD Bertrand","Notre Dame","FBS Independents","defensive","QB HUR","3"
"259","4575517","Kyle Hamilton","Notre Dame","FBS Independents","defensive","SACKS","0"
"260","4372761","TaRiq Bracy","Notre Dame","FBS Independents","defensive","SOLO","26"
"261","4430804","Chris Tyree","Notre Dame","FBS Independents","kickReturns","AVG","26.7"
"262","4372770","Braden Lenzy","Notre Dame","FBS Independents","defensive","QB HUR","0"
"263","4372770","Braden Lenzy","Notre Dame","FBS Independents","defensive","PD","0"
"264","4426457","Isaiah Foskey","Notre Dame","FBS Independents","defensive","QB HUR","7"
"265","4427468","Nana Osafo-Mensah","Notre Dame","FBS Independents","defensive","PD","0"
"266","4372776","Matt Salerno","Notre Dame","FBS Independents","kickReturns","YDS","33"
"267","4603192","Logan Diggs","Notre Dame","FBS Independents","rushing","YDS","229"
"268","4430804","Chris Tyree","Notre Dame","FBS Independents","rushing","CAR","56"
"269","4372758","Kevin Austin","Notre Dame","FBS Independents","rushing","TD","0"
"270","4372770","Braden Lenzy","Notre Dame","FBS Independents","rushing","LONG","31"
"271","4361328","George Takacs","Notre Dame","FBS Independents","receiving","LONG","19"
"272","4430737","Kyren Williams","Notre Dame","FBS Independents","kickReturns","AVG","29.0"
"273","4429088","Drew Pyne","Notre Dame","FBS Independents","rushing","YPC","-1.0"
"274","4426768","Jay Bramblett","Notre Dame","FBS Independents","punting","YDS","2502"
"275","4430804","Chris Tyree","Notre Dame","FBS Independents","kickReturns","NO","13"
"276","4592834","Will Schweitzer","Notre Dame","FBS Independents","defensive","TFL","0"
"277","4426992","Howard Cross III","Notre Dame","FBS Independents","defensive","TD","0"
"278","4569682","Audric Estime","Notre Dame","FBS Independents","rushing","LONG","21"
"279","4427470","Litchfield Ajavon","Notre Dame","FBS Independents","defensive","PD","0"
"280","4431226","Clarence Lewis","Notre Dame","FBS Independents","interceptions","YDS","4"
"281","4429088","Drew Pyne","Notre Dame","FBS Independents","passing","YDS","224"
"282","4429086","Michael Mayer","Notre Dame","FBS Independents","receiving","YDS","840"
"283","4426468","Andrew Kristofic","Notre Dame","FBS Independents","defensive","TD","0"
"284","4431226","Clarence Lewis","Notre Dame","FBS Independents","defensive","TD","0"
"285","4429088","Drew Pyne","Notre Dame","FBS Independents","fumbles","LOST","1"
"286","4687325","Josh Bryan","Notre Dame","FBS Independents","kicking","LONG","0"
"287","4361321","Bo Bauer","Notre Dame","FBS Independents","interceptions","YDS","79"
"288","4361321","Bo Bauer","Notre Dame","FBS Independents","defensive","SOLO","23"
"289","4372761","TaRiq Bracy","Notre Dame","FBS Independents","fumbles","LOST","0"
"290","-6965"," Team","Notre Dame","FBS Independents","rushing","YDS","-19"
"291","4242331","Jack Coan","Notre Dame","FBS Independents","passing","ATT","385"
"292","4258586","Avery Davis","Notre Dame","FBS Independents","receiving","TD","4"
"293","4258594","Kurt Hinish","Notre Dame","FBS Independents","defensive","TFL","5.5"
"294","4241990","Isaiah Pryor","Notre Dame","FBS Independents","defensive","TD","0"
"295","4430804","Chris Tyree","Notre Dame","FBS Independents","fumbles","FUM","1"
"296","4429086","Michael Mayer","Notre Dame","FBS Independents","receiving","REC","71"
"297","4592834","Will Schweitzer","Notre Dame","FBS Independents","defensive","SOLO","0"
"298","4258587","Jonathan Doerer","Notre Dame","FBS Independents","kicking","PTS","100"
"299","4427786","Harrison Leonard","Notre Dame","FBS Independents","kicking","XPM","1"
"300","4372758","Kevin Austin","Notre Dame","FBS Independents","receiving","REC","48"
"301","4372770","Braden Lenzy","Notre Dame","FBS Independents","defensive","SACKS","0"
"302","4258603","Drew White","Notre Dame","FBS Independents","defensive","SACKS","1.5"
"303","4431226","Clarence Lewis","Notre Dame","FBS Independents","interceptions","TD","0"
"304","4428872","JD Bertrand","Notre Dame","FBS Independents","defensive","TOT","102"
"305","4432768","Lorenzo Styles Jr.","Notre Dame","FBS Independents","kickReturns","AVG","14.0"
"306","4258603","Drew White","Notre Dame","FBS Independents","defensive","TOT","55"
"307","4687325","Josh Bryan","Notre Dame","FBS Independents","kicking","XPM","1"
"308","4372761","TaRiq Bracy","Notre Dame","FBS Independents","defensive","TFL","0"
"309","4372758","Kevin Austin","Notre Dame","FBS Independents","defensive","TOT","1"
"310","4242331","Jack Coan","Notre Dame","FBS Independents","rushing","CAR","57"
"311","4431213","Deion Colzie","Notre Dame","FBS Independents","receiving","LONG","31"
"312","4432246","Ramon Henderson","Notre Dame","FBS Independents","defensive","PD","0"
"313","4430804","Chris Tyree","Notre Dame","FBS Independents","rushing","TD","1"
"314","4427404","Cam Hart","Notre Dame","FBS Independents","interceptions","YDS","32"
"315","4427404","Cam Hart","Notre Dame","FBS Independents","defensive","SACKS","0"
"316","4372776","Matt Salerno","Notre Dame","FBS Independents","receiving","YPR","-4.0"
"317","4372761","TaRiq Bracy","Notre Dame","FBS Independents","defensive","TOT","39"
"318","4426468","Andrew Kristofic","Notre Dame","FBS Independents","defensive","TFL","0"
"319","4683243","Mitchell Evans","Notre Dame","FBS Independents","receiving","YPR","10.5"
"320","4682989","Prince Kollie","Notre Dame","FBS Independents","defensive","TD","0"
"321","4426457","Isaiah Foskey","Notre Dame","FBS Independents","defensive","PD","1"
"322","4258586","Avery Davis","Notre Dame","FBS Independents","rushing","TD","0"
"323","4241990","Isaiah Pryor","Notre Dame","FBS Independents","defensive","TOT","42"
"324","4592834","Will Schweitzer","Notre Dame","FBS Independents","defensive","SACKS","0"
"325","4372765","C'Bo Flemister","Notre Dame","FBS Independents","rushing","YDS","10"
"326","4431513","Tyler Buchner","Notre Dame","FBS Independents","rushing","TD","3"
"327","4372770","Braden Lenzy","Notre Dame","FBS Independents","rushing","CAR","5"
"328","4430737","Kyren Williams","Notre Dame","FBS Independents","puntReturns","LONG","47"
"329","4575517","Kyle Hamilton","Notre Dame","FBS Independents","defensive","TD","0"
"330","4361321","Bo Bauer","Notre Dame","FBS Independents","interceptions","TD","0"
"331","4429088","Drew Pyne","Notre Dame","FBS Independents","passing","ATT","30"
"332","4372762","DJ Brown","Notre Dame","FBS Independents","interceptions","INT","3"
"333","4372761","TaRiq Bracy","Notre Dame","FBS Independents","defensive","TD","0"
"334","4430804","Chris Tyree","Notre Dame","FBS Independents","receiving","YPR","10.8"
"335","4428872","JD Bertrand","Notre Dame","FBS Independents","defensive","SACKS","1"
"336","4430838","Rylie Mills","Notre Dame","FBS Independents","defensive","TFL","3"
"337","4430737","Kyren Williams","Notre Dame","FBS Independents","kickReturns","LONG","29"
"338","4372776","Matt Salerno","Notre Dame","FBS Independents","kickReturns","TD","0"
"339","4591233","Chris Velotta","Notre Dame","FBS Independents","defensive","QB HUR","0"
