"","gameId","week","team","opponent","offense.plays","offense.drives","offense.ppa","offense.totalPPA","offense.successRate","offense.explosiveness","offense.powerSuccess","offense.stuffRate","offense.lineYards","offense.lineYardsTotal","offense.secondLevelYards","offense.secondLevelYardsTotal","offense.openFieldYards","offense.openFieldYardsTotal","offense.standardDowns.ppa","offense.standardDowns.successRate","offense.standardDowns.explosiveness","offense.passingDowns.ppa","offense.passingDowns.successRate","offense.passingDowns.explosiveness","offense.rushingPlays.ppa","offense.rushingPlays.totalPPA","offense.rushingPlays.successRate","offense.rushingPlays.explosiveness","offense.passingPlays.ppa","offense.passingPlays.totalPPA","offense.passingPlays.successRate","offense.passingPlays.explosiveness","defense.plays","defense.drives","defense.ppa","defense.totalPPA","defense.successRate","defense.explosiveness","defense.powerSuccess","defense.stuffRate","defense.lineYards","defense.lineYardsTotal","defense.secondLevelYards","defense.secondLevelYardsTotal","defense.openFieldYards","defense.openFieldYardsTotal","defense.standardDowns.ppa","defense.standardDowns.successRate","defense.standardDowns.explosiveness","defense.passingDowns.ppa","defense.passingDowns.successRate","defense.passingDowns.explosiveness","defense.rushingPlays.ppa","defense.rushingPlays.totalPPA","defense.rushingPlays.successRate","defense.rushingPlays.explosiveness","defense.passingPlays.ppa","defense.passingPlays.totalPPA","defense.passingPlays.successRate","defense.passingPlays.explosiveness"
"203",401013182,12,"Notre Dame","Syracuse",77,14,0.184788186943826,14.2286903946746,0.467532467532468,1.06118280042878,1,0.323529411764706,2.70882352941176,92,1.23529411764706,42,1.52941176470588,52,0.0788079950415456,0.5,0.917724981613389,0.381047801577679,0.407407407407407,1.38722329773648,0.174806488698754,5.94342061575763,0.441176470588235,1.05796647735888,0.247616380462728,9.90465521850911,0.45,1.33069272748027,74,13,-0.15109389279566,-11.1809480668788,0.324324324324324,0.99546385312379,1,0.15625,3.7,118,1.28125,41,0.25,8,-0.195351756643267,0.36734693877551,0.672073632478498,-0.0643484796543482,0.24,1.96563451505967,0.221852594059856,7.09928300991538,0.4375,0.964140670696953,-0.433996393737649,-17.7938521432436,0.219512195121951,1.20883800208491
"204",401013189,9,"Notre Dame","Navy",76,11,0.485271827612153,36.8806588985236,0.5,1.465362161939,0.8,0.186046511627907,3.2953488372093,142,1.62790697674419,70,1.55813953488372,67,0.435365802138958,0.535714285714286,1.38248342222995,0.625008698937098,0.4,1.77615743584796,0.402484726945387,17.3068432586517,0.465116279069767,1.44841246727794,0.61385902211487,19.6434887076758,0.53125,1.57559916917219,59,13,0.114642219354192,6.76389094189734,0.389830508474576,1.48049680456762,0.428571428571429,0.130434782608696,3.27391304347826,151,1.30434782608696,60,2.60869565217391,120,-0.00745517005107527,0.425,1.31083245377032,0.371689354944229,0.315789473684211,1.96121246515996,0.292370101156716,13.449024653209,0.456521739130435,1.36460426842299,-0.514241054716278,-6.68513371131162,0.153846153846154,2.69736843408623
"205",401013345,10,"Notre Dame","Northwestern",73,11,0.322377768659849,23.533577112169,0.452054794520548,1.47893777094315,0.666666666666667,0.342105263157895,1.95789473684211,74,0.947368421052632,36,0.605263157894737,23,0.319346258175443,0.480769230769231,1.32750903035036,0.329884366049806,0.380952380952381,1.95215258529561,-0.125213600765419,-4.75811682908591,0.289473684210526,1.1119519352197,0.820556164504697,27.8989095931597,0.617647058823529,1.72289003836247,68,11,0.0328439675652949,2.23338979444005,0.352941176470588,1.13634548198386,1,0.0882352941176471,2.89117647058824,98,0.647058823529412,22,0.411764705882353,14,0.0796011965798984,0.41304347826087,1.01750558282708,-0.0649211476470578,0.227272727272727,1.58793709877964,0.0577180708583099,1.96241440918254,0.352941176470588,0.793969006246791,0.00796986427227991,0.270975385257517,0.352941176470588,1.47872195772093
"206",401013377,2,"Notre Dame","Ball State",73,15,0.0119720856518939,0.873962252588252,0.410958904109589,1.34647135403149,0.75,0.368421052631579,0.947368421052632,36,0.631578947368421,24,1.63157894736842,62,0.0764439631144246,0.479166666666667,1.06806998085419,-0.111813919076165,0.28,2.26121872304261,-0.177750757118859,-6.75452877051665,0.342105263157895,0.922362175928803,0.180620277250733,6.14108942652493,0.470588235294118,1.68225192108063,100,15,0.0109526437335035,1.09526437335035,0.37,1.01365079932347,1,0.173913043478261,3.01086956521739,139,0.847826086956522,39,0.195652173913043,9,-0.116670225206763,0.349206349206349,0.729232178822805,0.228256447604769,0.405405405405405,1.4307981093911,-0.0432482460686974,-1.98941931916008,0.347826086956522,0.756242955840211,0.0776420711198487,3.95974562711229,0.352941176470588,1.46001412311815
"207",401032079,1,"Notre Dame","Clemson",69,12,-0.110888919510347,-7.65133544621396,0.36231884057971,0.932337731761326,1,0.285714285714286,2.90714285714286,81,1.28571428571429,36,0.107142857142857,3,-0.159499643821478,0.444444444444444,0.701266013646068,-0.019743811426977,0.208333333333333,1.85662460422236,0.0430392947765051,1.20510025374214,0.464285714285714,0.774659414372545,-0.196521357437053,-7.86085429748211,0.275,1.29395020996946,77,13,0.306772125624876,23.6214536731154,0.441558441558442,1.35213018374713,0.8,0.121212121212121,3.46363636363636,114,1.48484848484848,49,2.39393939393939,79,0.276715605595737,0.472727272727273,1.14203270649883,0.381913425697722,0.363636363636364,2.03494698480412,0.302553118017811,9.98425289458775,0.484848484848485,1.09309340394523,0.315883733700519,13.5830005491223,0.395348837209302,1.67227832675726
"208",401110800,4,"Notre Dame","Georgia",62,11,0.091890363263674,5.69720252234779,0.403225806451613,1.15775076271193,0.666666666666667,0.2,2.77333333333333,42,0.733333333333333,11,NA,NA,0.0428656028268423,0.425,1.14395781691083,0.181026291330641,0.363636363636364,1.18706077253928,0.00871291695559737,0.130693754333961,0.4,0.869470621908045,0.136554617820441,6.28151241974029,0.391304347826087,1.35788605489314,62,10,0.21069602638912,13.0631536361254,0.483870967741935,0.987811219530102,0,0.235294117647059,3.02647058823529,103,1.58823529411765,54,0.411764705882353,14,0.0336368436076345,0.525,0.694278402450595,0.532621813264548,0.409090909090909,1.67272112604895,0.0546265812269029,1.8573037617147,0.411764705882353,0.918300273985613,0.464406161810257,11.6101540452564,0.52,1.32172591699617
"209",401111654,11,"Notre Dame","Duke",74,15,0.176254826351867,13.0428571500382,0.445945945945946,1.27004092139942,0.75,0.2,2.2575,90,1.175,47,3.15,126,0.0500338667842416,0.470588235294118,1.05113214700741,0.456136084523559,0.391304347826087,1.85379765311146,0.100364746541216,4.01458986164864,0.5,0.965816535329532,0.268659610786949,8.8657671559693,0.363636363636364,1.8693766305975,60,14,-0.228459132913504,-13.7075479748102,0.25,1.02688277440613,0.4,0.142857142857143,2.7,76,0.535714285714286,15,0.321428571428571,9,-0.318618818183564,0.351351351351351,0.899308153897867,-0.0834196392181887,0.0869565217391304,1.85611780770984,-0.126303493748331,-3.53649782495328,0.285714285714286,0.647569224873589,-0.317845317183029,-10.1710501498569,0.21875,1.46038397387189
"210",401112227,9,"Notre Dame","Michigan",59,14,-0.196653712771823,-11.6025690535375,0.23728813559322,1.20349775662515,0.5,0.344827586206897,1.35172413793103,39,0.448275862068966,13,NA,NA,-0.237876995950575,0.323529411764706,1.09157164769432,-0.140590047648719,0.12,1.61389348937154,-0.334104155616766,-9.68902051288623,0.241379310344828,0.695125881878115,-0.0637849513550435,-1.9135485406513,0.233333333333333,1.71186963137219,72,16,0.250668963530357,18.0481653741857,0.486111111111111,1.08799091766048,0.6,0.178571428571429,2.63214285714286,147,1.16071428571429,65,2.16071428571429,121,0.187182282508529,0.527272727272727,0.926085487343367,0.456067049189212,0.352941176470588,1.87053383085989,0.165629195132413,9.27523492741512,0.464285714285714,1.00508431571809,0.661438516367745,9.92157774551618,0.533333333333333,1.63701715102403
"211",401112436,1,"Notre Dame","Louisville",64,12,0.315827674248624,20.2129711519119,0.5,1.35793116109527,0.444444444444444,0.153846153846154,3.46923076923077,135,1.53846153846154,60,1.66666666666667,65,0.0223690342148386,0.489795918367347,0.964499358805175,1.27445923169232,0.533333333333333,2.53822656796555,0.361028395009391,14.0801074053663,0.538461538461538,1.18288265808379,0.245314549861826,6.13286374654564,0.44,1.69211466684445,73,13,0.202814618774923,14.8054671705694,0.383561643835616,1.3628549172025,1,0.2,3.46,138,1.925,77,2,80,-0.148151411087154,0.425,0.807955514127679,0.628227988304714,0.333333333333333,2.22042672195451,0.388028731740142,15.5211492696057,0.45,1.42073760748913,-0.0388638116717876,-1.2436419734972,0.28125,1.33985565248942
"212",401112472,5,"Notre Dame","Virginia",61,12,0.312890458595599,19.0863179743315,0.39344262295082,1.4250899266201,1,0.121212121212121,3.44242424242424,114,1.12121212121212,37,1.57575757575758,52,0.232905154895147,0.459459459459459,1.1750897937167,0.436201135133795,0.291666666666667,2.03223310652836,0.44374764237045,14.6436721982248,0.424242424242424,1.5360057622744,0.158665920575238,4.44264577610667,0.357142857142857,1.26980775670408,74,14,0.0670657543814799,4.96286582422952,0.378378378378378,1.33448886934397,1,0.380952380952381,2.12380952380952,45,0.714285714285714,15,0.238095238095238,5,-0.170105404923568,0.408163265306122,1.08339382547353,0.531921226619373,0.32,1.96222647902005,-0.151080425481103,-3.17268893510316,0.285714285714286,1.20409414471092,0.18261349304667,9.31328814538017,0.392156862745098,1.56594284297065
"213",401112501,10,"Notre Dame","Virginia Tech",90,15,-0.0102936292069327,-0.92642662862394,0.444444444444444,1.04108297001186,0.571428571428571,0.297297297297297,-0.7,-26,0.837837837837838,31,0.108108108108108,4,-0.239694763236008,0.456140350877193,0.693193963166352,0.385944693206924,0.424242424242424,1.68716255415351,-0.278051469838864,-10.287904384038,0.432432432432432,0.644890582535808,0.176631655762529,9.36147775541403,0.452830188679245,1.30521122832922,65,13,0.0163367487709381,1.06188867011098,0.276923076923077,1.15283739525321,0.5,0.205882352941176,2.75882352941176,94,0.705882352941177,24,0.676470588235294,23,-0.0673867977268705,0.282051282051282,1.10287567184546,0.141922068517651,0.269230769230769,1.23134867489396,-0.184613822178121,-6.27686995405612,0.205882352941176,0.733338436013612,0.274126059194468,7.94965571663957,0.310344827586207,1.80317790610389
"214",401112514,13,"Notre Dame","Boston College",89,13,0.218119532870618,19.412638425485,0.49438202247191,1.13102293183396,0.6,0.232558139534884,2.94186046511628,127,1.41860465116279,61,2.16279069767442,93,0.106697505011473,0.485294117647059,1.00989268730781,0.57891467070023,0.523809523809524,1.49441366541238,0.0186885916521901,0.803609441044172,0.348837209302326,1.32178938834919,0.47726434650721,20.0451025533028,0.595238095238095,1.25496966977273,62,13,-0.0549882178515606,-3.40926950679676,0.306451612903226,0.976277127627991,0.75,0.205128205128205,2.22051282051282,87,0.666666666666667,26,0.487179487179487,19,-0.126445822076774,0.388888888888889,0.755653750434997,0.0439530803064269,0.192307692307692,1.59402258376838,0.123829579955433,4.82935361826187,0.435897435897436,0.976530468602403,-0.358201005437332,-8.23862312505863,0.0869565217391304,0.974123729345492
"215",401114212,14,"Notre Dame","Stanford",68,13,0.342663368021491,23.3011090254614,0.455882352941176,1.45625509764833,0.555555555555556,0.222222222222222,2.86666666666667,103,1.25,45,1.63888888888889,59,0.266710675822986,0.456521739130435,1.32205197647969,0.501473542618364,0.454545454545455,1.73808165210249,0.137318869497271,4.94347930190176,0.444444444444444,1.03186724328912,0.57809591893691,17.9209734870442,0.451612903225806,2.01409827842549,76,14,0.173690027112347,13.2004420605384,0.552631578947368,0.854820457099857,0.6,0.192307692307692,3.36538461538462,88,1.34615384615385,35,0.615384615384615,16,0.137688410875105,0.6,0.722583245791482,0.308696088002005,0.375,1.6482437249501,0.20222218831307,5.25777689613981,0.538461538461538,0.812386355664923,0.179898855697258,8.81504392916566,0.551020408163265,0.94079366606119
"216",401114222,7,"Notre Dame","USC",83,11,0.204802595776752,16.9986154494704,0.481927710843373,1.17195322011001,1,0.191489361702128,3.10851063829787,146,1.48936170212766,70,2.08510638297872,98,0.13317327312184,0.480769230769231,1.04493383115502,0.324955007972089,0.483870967741935,1.38365220170164,0.241186513890197,11.3357661528393,0.531914893617021,1.08990423775337,0.101575936888474,3.35200591731965,0.363636363636364,1.44330662343789,72,11,0.23683539434829,17.0521483930769,0.555555555555556,0.935110488807323,1,0.0967741935483871,4.0258064516129,125,1.41935483870968,44,1.2258064516129,38,0.287213107883147,0.62962962962963,0.929087428659226,0.0857022537437197,0.333333333333333,0.969241162979876,0.340264605513493,10.5482027709183,0.612903225806452,0.870375903375602,0.170078963267972,6.6330795674509,0.487179487179487,1.10507428070783
"217",401114336,3,"Notre Dame","New Mexico",66,13,0.547386032687435,36.1274781573707,0.515151515151515,1.57188893028145,0.6,0.243243243243243,2.3972972972973,89,1.2972972972973,48,1.05405405405405,39,0.563987243566747,0.568627450980392,1.49242378466352,0.490941915697772,0.333333333333333,2.03278677486541,0.370414472114425,13.7053354682337,0.486486486486487,1.14693308527608,0.851508556655448,23.8422395863525,0.535714285714286,2.28130166612102,74,14,-0.0706974134431147,-5.23160859479049,0.337837837837838,1.38955566846038,1,0.288888888888889,2.71111111111111,122,1.17777777777778,53,1.75555555555556,79,0.0373895200376198,0.41304347826087,1.25988978075685,-0.248268804161464,0.214285714285714,1.80016431285489,0.112016030078269,5.04072135352208,0.4,1.26186700465065,-0.354218274079744,-10.2723299483126,0.241379310344828,1.71789794682826
"218",401114337,6,"Notre Dame","Bowling Green",62,11,0.635940735292444,39.4283255881315,0.629032258064516,1.33694177766934,1,0.176470588235294,3.49705882352941,119,1.61764705882353,55,2.52941176470588,86,0.46924286704068,0.66,1.03246248299125,1.33051518634146,0.5,3.01157789839883,0.333920140171314,11.3532847658247,0.588235294117647,0.928219784514895,1.0724543342524,28.9562670248147,0.666666666666667,1.91430888007301,69,11,-0.0344850279469841,-2.3794669283419,0.289855072463768,1.22763465365284,0.5,0.25,2.58,103,0.825,33,0.325,13,-0.212135924609671,0.289473684210526,0.847534347857712,0.183280587316955,0.290322580645161,1.69220169406912,-0.0629502387106484,-2.51800954842594,0.325,0.84143922893643,0.00477733172703571,0.138542620084036,0.241379310344828,1.94485472812619
"219",401114338,12,"Notre Dame","Navy",54,11,0.463656774319461,25.0374658132509,0.5,1.33443951117785,0.6,0.225806451612903,2.46774193548387,77,0.806451612903226,25,0.741935483870968,23,0.338377358724502,0.525,1.17224320722979,0.821597961733628,0.428571428571429,1.90212657499603,0.0404917729392725,1.25524496111745,0.387096774193548,0.705457695808856,1.10608248111125,24.3338145844475,0.636363636363636,2.00828344174355,76,12,0.0721335389840881,5.48214896279069,0.421052631578947,1.12824170262856,0.75,0.152542372881356,2.61186440677966,154,1.03389830508475,61,1.1864406779661,70,0.205922358884081,0.5,1.11843024865791,-0.185152653131283,0.269230769230769,1.16328260966662,0.139204454439836,8.2130628119503,0.440677966101695,1.16907720392062,-0.120333127328882,-1.80499690993322,0.266666666666667,1.65841103035105
"220",401135276,1,"Notre Dame","Iowa State",68,13,0.223770873994968,15.2164194316578,0.441176470588235,1.1847682708738,0.375,0.194444444444444,2.49166666666667,90,1.11111111111111,40,2.61111111111111,94,0.0983514607382741,0.477272727272727,0.99833303693595,0.453706464965573,0.375,1.61978381672877,0.134165046323058,4.8299416676301,0.416666666666667,1.27411387114027,0.360439942745005,10.0923183968601,0.392857142857143,1.4670164265402,62,11,-0.0215627478901689,-1.33689036919047,0.32258064516129,1.12325833710864,0.5,0.391304347826087,2.13478260869565,49,0.608695652173913,14,0.565217391304348,13,-0.0352983318512597,0.388888888888889,1.06007222510955,-0.00254424702096624,0.230769230769231,1.27069259843983,-0.155933341873738,-3.58646686309597,0.260869565217391,0.902962069500461,0.0359293398107847,1.29345623318825,0.305555555555556,1.46284309676843
"221",401234574,2,"Notre Dame","Duke",72,13,0.178012198048274,12.8168782594757,0.388888888888889,1.31448981446033,0.833333333333333,0.128205128205128,3.08461538461538,120,1.12820512820513,44,1.46153846153846,57,0.0455333421363082,0.41304347826087,1.14789506022487,0.412397866200213,0.346153846153846,1.66618985117963,0.163320640597322,6.36950498329555,0.358974358974359,1.17352237722176,0.195374947763036,6.44737327618018,0.424242424242424,1.4554572516989,66,12,0.0180929711212725,1.19413609400399,0.318181818181818,1.35834407897736,0.5,0.269230769230769,2.16923076923077,56,0.807692307692308,21,0.653846153846154,17,-0.117690481304438,0.35,1.03904444338773,0.226990590237749,0.269230769230769,1.99694335015661,0.0591768412012635,1.53859787123285,0.230769230769231,1.56423150670317,-0.00861154443072168,-0.344461777228867,0.375,1.27598910788704
"222",401234606,6,"Notre Dame","Florida State",66,12,0.466585613344844,30.7946504807597,0.621212121212121,1.10849391557965,0.666666666666667,0.121951219512195,4.25121951219512,174,1.82926829268293,75,3.48780487804878,143,0.444424009118227,0.660377358490566,1.04194298082647,0.556936769037975,0.461538461538462,1.49670770163987,0.467150951782928,19.1531890231,0.658536585365854,1.00685998487629,0.465658458306387,11.6414614576597,0.56,1.30450221050756,70,14,0.169476389514686,11.863347266028,0.371428571428571,1.4687379233005,1,0.25,2.72777777777778,98,1.30555555555556,47,1.13888888888889,41,0.128603138927165,0.452380952380952,1.26192643979847,0.230786265395968,0.25,2.0300833785203,0.154835392756403,5.5740741392305,0.361111111111111,1.0973711250868,0.184978621376398,6.28927312679754,0.382352941176471,1.84010472151421
"223",401234613,7,"Notre Dame","Louisville",68,7,0.12947228795046,8.80411558063127,0.411764705882353,1.07175117063198,1,0.155555555555556,3.59333333333333,162,1.62222222222222,73,1.15555555555556,52,0.0506253744805497,0.487179487179487,0.689847775683518,0.235507792272063,0.310344827586207,1.87799167107873,0.117851478169679,5.30331651763555,0.422222222222222,1.01458470266009,0.152208654912857,3.50079906299572,0.391304347826087,1.19243593635041,45,7,0.119892304279294,5.39515369256823,0.333333333333333,1.53016930865093,0,0.434782608695652,2.04782608695652,47,1.43478260869565,33,1,23,-0.134306026621351,0.375,1.1250349300714,0.41040468245146,0.285714285714286,2.13787087652022,0.0123586015364043,0.284247835337299,0.304347826086957,1.61660001225519,0.232313902601406,5.11090585723093,0.363636363636364,1.4545424429972
