"","playerId","player","team","conference","category","statType","stat"
"86","4361328","George Takacs","Notre Dame","FBS Independents","receiving","YPR","10.0"
"87","4241990","Isaiah Pryor","Notre Dame","FBS Independents","defensive","TFL","1"
"88","4372780","Tommy Tremble","Notre Dame","FBS Independents","rushing","CAR","1"
"89","4036169","Nick McCloud","Notre Dame","FBS Independents","defensive","SOLO","22"
"90","4241990","Isaiah Pryor","Notre Dame","FBS Independents","defensive","PD","0"
"91","4426457","Isaiah Foskey","Notre Dame","FBS Independents","defensive","TD","1"
"92","4036169","Nick McCloud","Notre Dame","FBS Independents","defensive","TFL","2"
"93","4430804","Chris Tyree","Notre Dame","FBS Independents","fumbles","REC","0"
"94","4258584","Jafar Armstrong","Notre Dame","FBS Independents","rushing","LONG","9"
"95","4429413","Brendon Clark","Notre Dame","FBS Independents","passing","YDS","7"
"96","4258599","Jeremiah Owusu-Koramoah","Notre Dame","FBS Independents","defensive","SOLO","41"
"97","4258584","Jafar Armstrong","Notre Dame","FBS Independents","rushing","YPC","0.5"
"98","4430737","Kyren Williams","Notre Dame","FBS Independents","rushing","LONG","65"
"99","4372758","Kevin Austin","Notre Dame","FBS Independents","receiving","YDS","18"
"100","4035656","Ben Skowronek","Notre Dame","FBS Independents","rushing","CAR","2"
"101","3932426","Shaun Crawford","Notre Dame","FBS Independents","interceptions","TD","0"
"102","4258584","Jafar Armstrong","Notre Dame","FBS Independents","rushing","TD","1"
"103","4046693","Adetokunbo Ogundeji","Notre Dame","FBS Independents","defensive","SACKS","7.0"
"104","4036169","Nick McCloud","Notre Dame","FBS Independents","fumbles","REC","2"
"105","4258584","Jafar Armstrong","Notre Dame","FBS Independents","receiving","LONG","20"
"106","4372765","C'Bo Flemister","Notre Dame","FBS Independents","rushing","LONG","31"
"107","4427816","Marist Liufau","Notre Dame","FBS Independents","fumbles","LOST","0"
"108","4372782","Joe Wilkins","Notre Dame","FBS Independents","receiving","YDS","63"
"109","4258587","Jonathan Doerer","Notre Dame","FBS Independents","kicking","XPA","49"
"110","4429101","Jordan Botelho","Notre Dame","FBS Independents","puntReturns","YDS","1"
"111","4035656","Ben Skowronek","Notre Dame","FBS Independents","receiving","TD","5"
"112","4372769","Lawrence Keys III","Notre Dame","FBS Independents","receiving","YDS","51"
"113","4036169","Nick McCloud","Notre Dame","FBS Independents","interceptions","YDS","0"
"114","4258587","Jonathan Doerer","Notre Dame","FBS Independents","defensive","QB HUR","0"
"115","4426433","Osita Ekwonu","Notre Dame","FBS Independents","puntReturns","NO","1"
"116","4046686","Javon McKinley","Notre Dame","FBS Independents","rushing","YPC","15.0"
"117","4429413","Brendon Clark","Notre Dame","FBS Independents","rushing","YPC","-4.0"
"118","4699985","Owusu-Koramoah Jer.","Notre Dame","FBS Independents","defensive","TFL","0"
"119","4426433","Osita Ekwonu","Notre Dame","FBS Independents","defensive","PD","0"
"120","4372765","C'Bo Flemister","Notre Dame","FBS Independents","defensive","PD","0"
"121","4258587","Jonathan Doerer","Notre Dame","FBS Independents","kicking","XPM","49"
"122","4372781","Michael Vinson","Notre Dame","FBS Independents","defensive","QB HUR","0"
"123","4430804","Chris Tyree","Notre Dame","FBS Independents","kickReturns","AVG","20.7"
"124","4430737","Kyren Williams","Notre Dame","FBS Independents","rushing","TD","13"
"125","4258584","Jafar Armstrong","Notre Dame","FBS Independents","rushing","CAR","17"
"126","4046686","Javon McKinley","Notre Dame","FBS Independents","receiving","YPR","17.1"
"127","4429101","Jordan Botelho","Notre Dame","FBS Independents","puntReturns","LONG","1"
"128","4429088","Drew Pyne","Notre Dame","FBS Independents","passing","INT","0"
"129","4372761","TaRiq Bracy","Notre Dame","FBS Independents","defensive","TD","0"
"130","4258588","Cameron Ekanayake","Notre Dame","FBS Independents","rushing","TD","0"
"131","4426433","Osita Ekwonu","Notre Dame","FBS Independents","puntReturns","LONG","54"
"132","4036169","Nick McCloud","Notre Dame","FBS Independents","defensive","PD","8"
"133","4372779","Marcus Thorne","Notre Dame","FBS Independents","defensive","TD","0"
"134","4429086","Michael Mayer","Notre Dame","FBS Independents","receiving","REC","42"
"135","4361322","Houston Griffith","Notre Dame","FBS Independents","defensive","TOT","14"
"136","4046693","Adetokunbo Ogundeji","Notre Dame","FBS Independents","defensive","QB HUR","6"
"137","4575517","Kyle Hamilton","Notre Dame","FBS Independents","defensive","PD","7"
"138","4430804","Chris Tyree","Notre Dame","FBS Independents","receiving","YPR","8.3"
"139","4372765","C'Bo Flemister","Notre Dame","FBS Independents","rushing","YPC","5.2"
"140","4431226","Clarence Lewis","Notre Dame","FBS Independents","defensive","SACKS","0"
"141","4426464","KJ Wallace","Notre Dame","FBS Independents","defensive","SACKS","0"
"142","4429101","Jordan Botelho","Notre Dame","FBS Independents","defensive","TOT","3"
"143","4258603","Drew White","Notre Dame","FBS Independents","defensive","TFL","9.0"
"144","4372765","C'Bo Flemister","Notre Dame","FBS Independents","rushing","CAR","58"
"145","4372780","Tommy Tremble","Notre Dame","FBS Independents","rushing","LONG","4"
"146","4361326","Ovie Oghoufo","Notre Dame","FBS Independents","defensive","TOT","7"
"147","4361322","Houston Griffith","Notre Dame","FBS Independents","defensive","TFL","1"
"148","4258584","Jafar Armstrong","Notre Dame","FBS Independents","receiving","TD","0"
"149","4429086","Michael Mayer","Notre Dame","FBS Independents","fumbles","LOST","0"
"150","4428872","JD Bertrand","Notre Dame","FBS Independents","defensive","SOLO","3"
"151","4258588","Cameron Ekanayake","Notre Dame","FBS Independents","rushing","YDS","1"
"152","4372765","C'Bo Flemister","Notre Dame","FBS Independents","fumbles","REC","0"
"153","4258584","Jafar Armstrong","Notre Dame","FBS Independents","kickReturns","YDS","36"
"154","4431226","Clarence Lewis","Notre Dame","FBS Independents","defensive","PD","7"
"155","4258601","Myron Tagovailoa-Amosa","Notre Dame","FBS Independents","fumbles","FUM","0"
"156","4430804","Chris Tyree","Notre Dame","FBS Independents","fumbles","LOST","1"
"157","4361321","Bo Bauer","Notre Dame","FBS Independents","interceptions","AVG","16.0"
"158","4258588","Cameron Ekanayake","Notre Dame","FBS Independents","rushing","YPC","0.3"
"159","4361324","Jack Lamb","Notre Dame","FBS Independents","defensive","TOT","11"
"160","4039028","Daelin Hayes","Notre Dame","FBS Independents","defensive","QB HUR","2"
"161","4426433","Osita Ekwonu","Notre Dame","FBS Independents","puntReturns","YDS","54"
"162","4361328","George Takacs","Notre Dame","FBS Independents","receiving","REC","3"
"163","4426457","Isaiah Foskey","Notre Dame","FBS Independents","puntReturns","AVG","31.0"
"164","4429413","Brendon Clark","Notre Dame","FBS Independents","rushing","CAR","1"
"165","4430838","Rylie Mills","Notre Dame","FBS Independents","defensive","TD","0"
"166","4046693","Adetokunbo Ogundeji","Notre Dame","FBS Independents","defensive","SOLO","15"
"167","4035656","Ben Skowronek","Notre Dame","FBS Independents","rushing","LONG","13"
"168","4429086","Michael Mayer","Notre Dame","FBS Independents","fumbles","REC","0"
"169","4570065","Jacob Lacey","Notre Dame","FBS Independents","defensive","SACKS","0"
"170","4430737","Kyren Williams","Notre Dame","FBS Independents","rushing","YDS","1125"
"171","4575517","Kyle Hamilton","Notre Dame","FBS Independents","interceptions","YDS","14"
"172","4575517","Kyle Hamilton","Notre Dame","FBS Independents","interceptions","INT","1"
"173","4361327","Jahmir Smith","Notre Dame","FBS Independents","rushing","TD","0"
"174","4429086","Michael Mayer","Notre Dame","FBS Independents","defensive","TD","0"
"175","4430737","Kyren Williams","Notre Dame","FBS Independents","receiving","YPR","8.9"
"176","4242392","Brock Wright","Notre Dame","FBS Independents","receiving","TD","0"
"177","4372779","Marcus Thorne","Notre Dame","FBS Independents","defensive","TFL","0"
"178","4258584","Jafar Armstrong","Notre Dame","FBS Independents","rushing","YDS","8"
"179","4426768","Jay Bramblett","Notre Dame","FBS Independents","defensive","TD","0"
"180","4258587","Jonathan Doerer","Notre Dame","FBS Independents","defensive","PD","0"
"181","4361321","Bo Bauer","Notre Dame","FBS Independents","interceptions","INT","1"
"182","-6965"," Team","Notre Dame","FBS Independents","passing","YPA","0.0"
"183","4372770","Braden Lenzy","Notre Dame","FBS Independents","receiving","YPR","9.0"
"184","4429088","Drew Pyne","Notre Dame","FBS Independents","rushing","TD","0"
"185","4427716","Jack Kiser","Notre Dame","FBS Independents","interceptions","INT","1"
"186","4258588","Cameron Ekanayake","Notre Dame","FBS Independents","rushing","LONG","2"
"187","4429413","Brendon Clark","Notre Dame","FBS Independents","passing","ATT","3"
"188","4431226","Clarence Lewis","Notre Dame","FBS Independents","defensive","TOT","33"
"189","4258599","Jeremiah Owusu-Koramoah","Notre Dame","FBS Independents","defensive","TFL","11.0"
"190","4046678","Ian Book","Notre Dame","FBS Independents","fumbles","LOST","2"
"191","4039028","Daelin Hayes","Notre Dame","FBS Independents","interceptions","TD","0"
"192","4035656","Ben Skowronek","Notre Dame","FBS Independents","receiving","YDS","439"
"193","4372755","Justin Ademilola","Notre Dame","FBS Independents","defensive","SACKS","1"
"194","4258601","Myron Tagovailoa-Amosa","Notre Dame","FBS Independents","defensive","TFL","6.0"
"195","4241990","Isaiah Pryor","Notre Dame","FBS Independents","defensive","SOLO","8"
"196","4035656","Ben Skowronek","Notre Dame","FBS Independents","defensive","TFL","0"
"197","4372781","Michael Vinson","Notre Dame","FBS Independents","defensive","SOLO","0"
"198","4372754","Jayson Ademilola","Notre Dame","FBS Independents","defensive","SOLO","2"
"199","4258601","Myron Tagovailoa-Amosa","Notre Dame","FBS Independents","defensive","TOT","17"
"200","4575517","Kyle Hamilton","Notre Dame","FBS Independents","defensive","QB HUR","2"
"201","4361327","Jahmir Smith","Notre Dame","FBS Independents","rushing","YDS","15"
"202","4429088","Drew Pyne","Notre Dame","FBS Independents","passing","ATT","3"
"203","4372755","Justin Ademilola","Notre Dame","FBS Independents","defensive","PD","1"
"204","4430804","Chris Tyree","Notre Dame","FBS Independents","fumbles","FUM","2"
"205","4372769","Lawrence Keys III","Notre Dame","FBS Independents","receiving","TD","0"
"206","4372761","TaRiq Bracy","Notre Dame","FBS Independents","defensive","TOT","24"
"207","4427816","Marist Liufau","Notre Dame","FBS Independents","defensive","TOT","22"
"208","3932426","Shaun Crawford","Notre Dame","FBS Independents","interceptions","INT","1"
"209","4258584","Jafar Armstrong","Notre Dame","FBS Independents","receiving","REC","3"
"210","4430804","Chris Tyree","Notre Dame","FBS Independents","rushing","TD","4"
"211","4426464","KJ Wallace","Notre Dame","FBS Independents","defensive","SOLO","2"
"212","4372769","Lawrence Keys III","Notre Dame","FBS Independents","receiving","YPR","10.2"
"213","4429086","Michael Mayer","Notre Dame","FBS Independents","receiving","LONG","29"
"214","4372769","Lawrence Keys III","Notre Dame","FBS Independents","puntReturns","TD","0"
"215","4372769","Lawrence Keys III","Notre Dame","FBS Independents","receiving","REC","5"
"216","4426457","Isaiah Foskey","Notre Dame","FBS Independents","defensive","QB HUR","5"
"217","4372780","Tommy Tremble","Notre Dame","FBS Independents","rushing","TD","0"
"218","4039028","Daelin Hayes","Notre Dame","FBS Independents","fumbles","FUM","0"
"219","4431683","Alexander Ehrensberger","Notre Dame","FBS Independents","defensive","PD","0"
"220","4361326","Ovie Oghoufo","Notre Dame","FBS Independents","defensive","TD","0"
"221","4258586","Avery Davis","Notre Dame","FBS Independents","rushing","YDS","57"
"222","4570065","Jacob Lacey","Notre Dame","FBS Independents","defensive","TOT","4"
"223","4372761","TaRiq Bracy","Notre Dame","FBS Independents","defensive","QB HUR","0"
"224","4372782","Joe Wilkins","Notre Dame","FBS Independents","receiving","TD","1"
"225","4699949","Ovie Oghuofo","Notre Dame","FBS Independents","defensive","PD","0"
"226","4361324","Jack Lamb","Notre Dame","FBS Independents","defensive","SACKS","0"
"227","3932426","Shaun Crawford","Notre Dame","FBS Independents","fumbles","LOST","0"
"228","4429413","Brendon Clark","Notre Dame","FBS Independents","passing","COMPLETIONS","1"
"229","4430838","Rylie Mills","Notre Dame","FBS Independents","defensive","TFL","2.0"
"230","4046686","Javon McKinley","Notre Dame","FBS Independents","rushing","TD","0"
"231","4431683","Alexander Ehrensberger","Notre Dame","FBS Independents","defensive","TFL","2"
"232","4372769","Lawrence Keys III","Notre Dame","FBS Independents","fumbles","REC","0"
"233","4258587","Jonathan Doerer","Notre Dame","FBS Independents","kicking","LONG","51"
"234","4258599","Jeremiah Owusu-Koramoah","Notre Dame","FBS Independents","interceptions","AVG","0.0"
"235","4258601","Myron Tagovailoa-Amosa","Notre Dame","FBS Independents","defensive","SOLO","11"
"236","4430804","Chris Tyree","Notre Dame","FBS Independents","rushing","YDS","496"
"237","4046686","Javon McKinley","Notre Dame","FBS Independents","rushing","CAR","1"
"238","-6965"," Team","Notre Dame","FBS Independents","defensive","QB HUR","0"
"239","4039028","Daelin Hayes","Notre Dame","FBS Independents","interceptions","AVG","13.0"
"240","4258587","Jonathan Doerer","Notre Dame","FBS Independents","kicking","FGA","23"
"241","4046678","Ian Book","Notre Dame","FBS Independents","fumbles","REC","0"
"242","4426464","KJ Wallace","Notre Dame","FBS Independents","defensive","QB HUR","0"
"243","4372765","C'Bo Flemister","Notre Dame","FBS Independents","defensive","TOT","1"
"244","-6965"," Team","Notre Dame","FBS Independents","rushing","LONG","0"
"245","4430737","Kyren Williams","Notre Dame","FBS Independents","fumbles","LOST","3"
"246","4046678","Ian Book","Notre Dame","FBS Independents","passing","PCT","0.646"
"247","4699985","Owusu-Koramoah Jer.","Notre Dame","FBS Independents","defensive","SOLO","1"
"248","-6965"," Team","Notre Dame","FBS Independents","defensive","TFL","1"
"249","4046678","Ian Book","Notre Dame","FBS Independents","rushing","LONG","33"
"250","4427716","Jack Kiser","Notre Dame","FBS Independents","defensive","TFL","3"
"251","4430804","Chris Tyree","Notre Dame","FBS Independents","kickReturns","NO","22"
"252","4361321","Bo Bauer","Notre Dame","FBS Independents","defensive","TOT","26"
"253","4429086","Michael Mayer","Notre Dame","FBS Independents","receiving","YPR","10.7"
"254","4036169","Nick McCloud","Notre Dame","FBS Independents","interceptions","INT","1"
"255","4570065","Jacob Lacey","Notre Dame","FBS Independents","defensive","PD","1"
"256","4699985","Owusu-Koramoah Jer.","Notre Dame","FBS Independents","defensive","TD","0"
"257","4427404","Cam Hart","Notre Dame","FBS Independents","defensive","SACKS","0"
"258","4258587","Jonathan Doerer","Notre Dame","FBS Independents","defensive","SACKS","0"
"259","4426457","Isaiah Foskey","Notre Dame","FBS Independents","puntReturns","YDS","31"
"260","4372780","Tommy Tremble","Notre Dame","FBS Independents","rushing","YDS","4"
"261","4258599","Jeremiah Owusu-Koramoah","Notre Dame","FBS Independents","interceptions","TD","0"
"262","4046693","Adetokunbo Ogundeji","Notre Dame","FBS Independents","fumbles","REC","1"
"263","4372765","C'Bo Flemister","Notre Dame","FBS Independents","defensive","TD","0"
"264","4426433","Osita Ekwonu","Notre Dame","FBS Independents","puntReturns","TD","0"
"265","4372770","Braden Lenzy","Notre Dame","FBS Independents","rushing","LONG","3"
"266","4035656","Ben Skowronek","Notre Dame","FBS Independents","rushing","TD","1"
"267","4431226","Clarence Lewis","Notre Dame","FBS Independents","defensive","TD","0"
"268","4258586","Avery Davis","Notre Dame","FBS Independents","fumbles","REC","0"
"269","4429086","Michael Mayer","Notre Dame","FBS Independents","defensive","SOLO","1"
"270","4046678","Ian Book","Notre Dame","FBS Independents","passing","COMPLETIONS","228"
"271","4431226","Clarence Lewis","Notre Dame","FBS Independents","defensive","TFL","1"
"272","4242392","Brock Wright","Notre Dame","FBS Independents","defensive","TFL","0"
"273","4372765","C'Bo Flemister","Notre Dame","FBS Independents","receiving","TD","0"
"274","4699949","Ovie Oghuofo","Notre Dame","FBS Independents","defensive","TD","0"
"275","4241990","Isaiah Pryor","Notre Dame","FBS Independents","defensive","TOT","8"
"276","4428872","JD Bertrand","Notre Dame","FBS Independents","defensive","TFL","0"
"277","4258599","Jeremiah Owusu-Koramoah","Notre Dame","FBS Independents","defensive","TD","0"
"278","4430737","Kyren Williams","Notre Dame","FBS Independents","fumbles","REC","0"
"279","4258588","Cameron Ekanayake","Notre Dame","FBS Independents","rushing","CAR","3"
"280","4429088","Drew Pyne","Notre Dame","FBS Independents","rushing","LONG","4"
"281","4372778","Shayne Simon","Notre Dame","FBS Independents","defensive","SOLO","6"
"282","4426433","Osita Ekwonu","Notre Dame","FBS Independents","puntReturns","AVG","54.0"
"283","4372754","Jayson Ademilola","Notre Dame","FBS Independents","defensive","TFL","0"
"284","4429413","Brendon Clark","Notre Dame","FBS Independents","passing","INT","0"
"285","4036169","Nick McCloud","Notre Dame","FBS Independents","interceptions","AVG","0.0"
"286","4372770","Braden Lenzy","Notre Dame","FBS Independents","receiving","YDS","63"
"287","4429088","Drew Pyne","Notre Dame","FBS Independents","rushing","YPC","4.0"
"288","-6965"," Team","Notre Dame","FBS Independents","rushing","YDS","-18"
"289","4699949","Ovie Oghuofo","Notre Dame","FBS Independents","defensive","SACKS","0.5"
"290","-6965"," Team","Notre Dame","FBS Independents","passing","ATT","3"
"291","4361321","Bo Bauer","Notre Dame","FBS Independents","defensive","TFL","4.5"
"292","4429413","Brendon Clark","Notre Dame","FBS Independents","passing","YPA","2.3"
"293","4431683","Alexander Ehrensberger","Notre Dame","FBS Independents","defensive","TD","0"
"294","4035656","Ben Skowronek","Notre Dame","FBS Independents","defensive","SACKS","0"
"295","4426768","Jay Bramblett","Notre Dame","FBS Independents","defensive","SACKS","0"
"296","3932426","Shaun Crawford","Notre Dame","FBS Independents","defensive","QB HUR","0"
"297","4430804","Chris Tyree","Notre Dame","FBS Independents","receiving","YDS","66"
"298","4426768","Jay Bramblett","Notre Dame","FBS Independents","defensive","TOT","1"
"299","4372754","Jayson Ademilola","Notre Dame","FBS Independents","defensive","SACKS","0"
"300","4039028","Daelin Hayes","Notre Dame","FBS Independents","defensive","PD","1"
"301","4427716","Jack Kiser","Notre Dame","FBS Independents","interceptions","AVG","2.0"
"302","3932426","Shaun Crawford","Notre Dame","FBS Independents","fumbles","REC","1"
"303","4426457","Isaiah Foskey","Notre Dame","FBS Independents","defensive","SACKS","4.5"
"304","4036169","Nick McCloud","Notre Dame","FBS Independents","fumbles","FUM","0"
"305","4430804","Chris Tyree","Notre Dame","FBS Independents","receiving","LONG","27"
"306","4430804","Chris Tyree","Notre Dame","FBS Independents","kickReturns","LONG","38"
"307","4372782","Joe Wilkins","Notre Dame","FBS Independents","receiving","LONG","15"
"308","4429101","Jordan Botelho","Notre Dame","FBS Independents","puntReturns","AVG","0"
"309","4372779","Marcus Thorne","Notre Dame","FBS Independents","defensive","SOLO","1"
"310","4429101","Jordan Botelho","Notre Dame","FBS Independents","puntReturns","TD","1"
"311","4361321","Bo Bauer","Notre Dame","FBS Independents","interceptions","TD","0"
"312","4039028","Daelin Hayes","Notre Dame","FBS Independents","defensive","TFL","5"
"313","4372761","TaRiq Bracy","Notre Dame","FBS Independents","defensive","TFL","2"
"314","4372769","Lawrence Keys III","Notre Dame","FBS Independents","fumbles","FUM","1"
"315","4427816","Marist Liufau","Notre Dame","FBS Independents","fumbles","FUM","0"
"316","4429174","Kevin Bauman","Notre Dame","FBS Independents","receiving","REC","1"
"317","4372773","Paul Moala","Notre Dame","FBS Independents","defensive","QB HUR","0"
"318","-6965"," Team","Notre Dame","FBS Independents","defensive","TOT","2"
"319","4426768","Jay Bramblett","Notre Dame","FBS Independents","rushing","CAR","2"
"320","4036169","Nick McCloud","Notre Dame","FBS Independents","defensive","QB HUR","0"
"321","4372781","Michael Vinson","Notre Dame","FBS Independents","defensive","SACKS","0"
"322","4258603","Drew White","Notre Dame","FBS Independents","defensive","PD","2"
"323","4258587","Jonathan Doerer","Notre Dame","FBS Independents","kicking","FGM","15"
"324","4427816","Marist Liufau","Notre Dame","FBS Independents","defensive","TFL","1.5"
"325","4372781","Michael Vinson","Notre Dame","FBS Independents","defensive","TD","0"
"326","4429101","Jordan Botelho","Notre Dame","FBS Independents","defensive","TD","1"
"327","4258603","Drew White","Notre Dame","FBS Independents","defensive","SACKS","1.5"
"328","4258586","Avery Davis","Notre Dame","FBS Independents","rushing","TD","0"
"329","4426433","Osita Ekwonu","Notre Dame","FBS Independents","defensive","SOLO","2"
"330","4427716","Jack Kiser","Notre Dame","FBS Independents","interceptions","TD","0"
"331","4428872","JD Bertrand","Notre Dame","FBS Independents","defensive","PD","0"
"332","-6965"," Team","Notre Dame","FBS Independents","defensive","SACKS","0"
"333","4258586","Avery Davis","Notre Dame","FBS Independents","receiving","LONG","53"
"334","4430838","Rylie Mills","Notre Dame","FBS Independents","defensive","SOLO","2"
"335","4033231","Dawson Goepferich","Notre Dame","FBS Independents","kicking","FGM","0"
